Asc_time; x; y; button; dx; dy; pace; Action
2021-07-06 16:24:25.459659; -2157; 716;;  ;  ; ; moved
2021-07-06 16:24:25.463071; -2157; 716;;  ;  ; 0.0; moved
2021-07-06 16:24:25.467070; -2144; 708;;  ;  ; 2833.6256915396034; moved
2021-07-06 16:24:25.471059; -2136; 702;;  ;  ; 3070.175438596491; moved
2021-07-06 16:24:25.475676; -2135; 702;;  ;  ; 2247.6119123431354; moved
2021-07-06 16:24:25.479799; -2134; 702;;  ;  ; 1837.140019860973; moved
2021-07-06 16:24:25.563682; -2134; 701;;  ;  ; 365.30382703825114; moved
2021-07-06 16:24:25.571678; -2135; 701;;  ;  ; 330.30110963318725; moved
2021-07-06 16:24:25.575777; -2137; 700;;  ;  ; 310.0294527980158; moved
2021-07-06 16:24:25.579343; -2139; 700;;  ;  ; 284.0814143912302; moved
2021-07-06 16:24:25.583044; -2139; 699;;  ;  ; 283.6649511691048; moved
2021-07-06 16:24:25.586953; -2143; 698;;  ;  ; 251.386553961695; moved
2021-07-06 16:24:25.591071; -2145; 698;;  ;  ; 228.28965391288466; moved
2021-07-06 16:24:25.595109; -2148; 696;;  ;  ; 214.1011443337025; moved
2021-07-06 16:24:25.599056; -2151; 696;;  ;  ; 186.51764385173283; moved
2021-07-06 16:24:25.602916; -2154; 694;;  ;  ; 174.5115421934007; moved
2021-07-06 16:24:25.607316; -2156; 694;;  ;  ; 155.76640457275982; moved
2021-07-06 16:24:25.611289; -2157; 692;;  ;  ; 158.28002374200358; moved
2021-07-06 16:24:25.615172; -2157; 692;;  ;  ; 154.3279339990869; moved
2021-07-06 16:24:25.619726; -2157; 691;;  ;  ; 156.18459769971327; moved
2021-07-06 16:24:25.623807; -2156; 689;;  ;  ; 170.57777127957698; moved
2021-07-06 16:24:25.627722; -2155; 688;;  ;  ; 178.5044893879081; moved
2021-07-06 16:24:25.631638; -2152; 686;;  ;  ; 203.5132196372813; moved
2021-07-06 16:24:25.635804; -2151; 685;;  ;  ; 210.05421669647166; moved
2021-07-06 16:24:25.639836; -2149; 684;;  ;  ; 222.0039183691592; moved
2021-07-06 16:24:25.643766; -2146; 682;;  ;  ; 244.42308005670617; moved
2021-07-06 16:24:25.647720; -2140; 679;;  ;  ; 287.1408745034856; moved
2021-07-06 16:24:25.651804; -2134; 678;;  ;  ; 317.46857841734106; moved
2021-07-06 16:24:25.655758; -2126; 674;;  ;  ; 372.26094982636323; moved
2021-07-06 16:24:25.659805; -2116; 671;;  ;  ; 429.68632897984475; moved
2021-07-06 16:24:25.663589; -2105; 668;;  ;  ; 490.36434070514395; moved
2021-07-06 16:24:25.667740; -2093; 665;;  ;  ; 552.6693931690063; moved
2021-07-06 16:24:25.671721; -2082; 662;;  ;  ; 608.3126632777206; moved
2021-07-06 16:24:25.675801; -2070; 660;;  ;  ; 661.602094919081; moved
2021-07-06 16:24:25.679490; -2059; 657;;  ;  ; 714.1849875586246; moved
2021-07-06 16:24:25.683804; -2048; 656;;  ;  ; 753.9762207499609; moved
2021-07-06 16:24:25.687713; -2039; 654;;  ;  ; 789.2867478755031; moved
2021-07-06 16:24:25.691805; -2029; 652;;  ;  ; 827.0657258794035; moved
2021-07-06 16:24:25.695722; -2021; 651;;  ;  ; 851.4676166955431; moved
2021-07-06 16:24:25.699804; -2013; 650;;  ;  ; 874.4716733640092; moved
2021-07-06 16:24:25.703720; -2005; 649;;  ;  ; 897.3166544429466; moved
2021-07-06 16:24:25.707800; -1996; 646;;  ;  ; 930.9223385091541; moved
2021-07-06 16:24:25.711803; -1987; 644;;  ;  ; 959.7690208769593; moved
2021-07-06 16:24:25.714830; -1977; 642;;  ;  ; 995.4109205199651; moved
2021-07-06 16:24:25.719804; -1966; 639;;  ;  ; 1030.1946991101115; moved
2021-07-06 16:24:25.723711; -1953; 636;;  ;  ; 1075.5457258418796; moved
2021-07-06 16:24:25.727805; -1935; 631;;  ;  ; 1144.898674602642; moved
2021-07-06 16:24:25.731767; -1911; 624;;  ;  ; 1242.153850676937; moved
2021-07-06 16:24:25.735803; -1884; 618;;  ;  ; 1343.5019410162813; moved
2021-07-06 16:24:25.753303; -1847; 613;;  ;  ; 1406.4649711896036; moved
2021-07-06 16:24:25.753303; -1742; 587;;  ;  ; 1852.5834003078558; moved
2021-07-06 16:24:25.754993; -1707; 576;;  ;  ; 1997.7381540899457; moved
2021-07-06 16:24:25.759630; -1672; 565;;  ;  ; 2120.204953145471; moved
2021-07-06 16:24:25.763656; -1641; 554;;  ;  ; 2230.285167287835; moved
2021-07-06 16:24:25.767816; -1608; 541;;  ;  ; 2349.4517405088964; moved
2021-07-06 16:24:25.771841; -1572; 529;;  ;  ; 2472.916439769109; moved
2021-07-06 16:24:25.774862; -1539; 517;;  ;  ; 2591.980406277859; moved
2021-07-06 16:24:25.778851; -1505; 502;;  ;  ; 2713.100578961879; moved
2021-07-06 16:24:25.783785; -1480; 491;;  ;  ; 2782.8683906875717; moved
2021-07-06 16:24:25.787663; -1445; 473;;  ;  ; 2911.549859148059; moved
2021-07-06 16:24:25.791656; -1417; 460;;  ;  ; 3000.027108678693; moved
2021-07-06 16:24:25.795646; -1390; 445;;  ;  ; 3089.405244845783; moved
2021-07-06 16:24:25.799635; -1360; 425;;  ;  ; 3200.225898298703; moved
2021-07-06 16:24:25.803641; -1333; 407;;  ;  ; 3293.7769999593; moved
2021-07-06 16:24:25.807615; -1304; 389;;  ;  ; 3391.2333743346862; moved
2021-07-06 16:24:25.811614; -1274; 370;;  ;  ; 3491.923683425438; moved
2021-07-06 16:24:25.815592; -1247; 353;;  ;  ; 3576.5158049408174; moved
2021-07-06 16:24:25.819581; -1217; 334;;  ;  ; 3673.018042798162; moved
2021-07-06 16:24:25.823578; -1188; 315;;  ;  ; 3764.5739848702597; moved
2021-07-06 16:24:25.827578; -1155; 291;;  ;  ; 3878.5710985298397; moved
2021-07-06 16:24:25.831578; -1125; 274;;  ;  ; 3963.2285524536255; moved
2021-07-06 16:24:25.835699; -1088; 251;;  ;  ; 4079.3532602914584; moved
2021-07-06 16:24:25.839691; -1059; 234;;  ;  ; 4157.544627820816; moved
2021-07-06 16:24:25.843681; -1032; 217;;  ;  ; 4228.924384540469; moved
2021-07-06 16:24:25.847670; -1004; 199;;  ;  ; 4304.001690673718; moved
2021-07-06 16:24:25.851659; -980; 180;;  ;  ; 4369.897959183673; moved
2021-07-06 16:24:25.855649; -953; 164;;  ;  ; 4434.455415540797; moved
2021-07-06 16:24:25.859646; -926; 149;;  ;  ; 4495.146092247998; moved
2021-07-06 16:24:25.863626; -903; 136;;  ;  ; 4539.974799921775; moved
2021-07-06 16:24:25.867619; -881; 124;;  ;  ; 4578.880282380625; moved
2021-07-06 16:24:25.871605; -861; 114;;  ;  ; 4607.399999028999; moved
2021-07-06 16:24:25.875595; -842; 104;;  ;  ; 4632.924296045546; moved
2021-07-06 16:24:25.879586; -830; 98;;  ;  ; 4631.757424504735; moved
2021-07-06 16:24:25.883585; -820; 93;;  ;  ; 4623.448432037667; moved
2021-07-06 16:24:25.887563; -812; 87;;  ;  ; 4613.184265629674; moved
2021-07-06 16:24:25.891552; -804; 83;;  ;  ; 4598.361168159706; moved
2021-07-06 16:24:25.895580; -799; 79;;  ;  ; 4576.517304740996; moved
2021-07-06 16:24:25.899557; -796; 76;;  ;  ; 4548.781763045069; moved
2021-07-06 16:24:25.903520; -794; 71;;  ;  ; 4523.938800660567; moved
2021-07-06 16:24:25.907509; -792; 68;;  ;  ; 4494.808529641621; moved
2021-07-06 16:24:25.911498; -792; 64;;  ;  ; 4463.979426300076; moved
2021-07-06 16:24:25.915516; -792; 58;;  ;  ; 4437.795185770976; moved
2021-07-06 16:24:25.919505; -791; 52;;  ;  ; 4414.521383245696; moved
2021-07-06 16:24:25.923495; -790; 46;;  ;  ; 4391.638423925698; moved
2021-07-06 16:24:25.927485; -789; 37;;  ;  ; 4375.558434118668; moved
2021-07-06 16:24:25.931473; -788; 29;;  ;  ; 4357.64941269229; moved
2021-07-06 16:24:25.935464; -786; 22;;  ;  ; 4340.013240718362; moved
2021-07-06 16:24:25.952422; -784; 15;;  ;  ; 4208.919906730011; moved
2021-07-06 16:24:25.953392; -777; -1;;  ;  ; 4243.18406912238; moved
2021-07-06 16:24:25.955381; -775; -4;;  ;  ; 4224.141756871795; moved
2021-07-06 16:24:25.959371; -774; -7;;  ;  ; 4186.41137295082; moved
2021-07-06 16:24:25.963360; -772; -8;;  ;  ; 4155.242892112583; moved
2021-07-06 16:24:25.967383; -772; -9;;  ;  ; 4120.348850950517; moved
2021-07-06 16:24:25.971371; -770; -10;;  ;  ; 4090.1913576386723; moved
2021-07-06 16:24:25.975362; -770; -10;;  ;  ; 4058.5375691046975; moved
2021-07-06 16:24:25.979350; -769; -11;;  ;  ; 4027.393200959801; moved
2021-07-06 16:24:26.003728; -768; -11;;  ;  ; 3848.776533858757; moved
2021-07-06 16:24:26.007730; -768; -11;;  ;  ; 3820.6728690260934; moved
2021-07-06 16:24:26.011713; -764; -11;;  ;  ; 3800.352864031417; moved
2021-07-06 16:24:26.015240; -760; -11;;  ;  ; 3783.4267190562673; moved
2021-07-06 16:24:26.019799; -757; -11;;  ;  ; 3757.9890741600316; moved
2021-07-06 16:24:26.023687; -755; -11;;  ;  ; 3735.63014602112; moved
2021-07-06 16:24:26.027806; -751; -11;;  ;  ; 3715.587691213718; moved
2021-07-06 16:24:26.031136; -747; -11;;  ;  ; 3700.9363456447063; moved
2021-07-06 16:24:26.035362; -740; -11;;  ;  ; 3685.9283345752933; moved
2021-07-06 16:24:26.039434; -732; -9;;  ;  ; 3677.288603337501; moved
2021-07-06 16:24:26.043300; -722; -6;;  ;  ; 3675.2044493104495; moved
2021-07-06 16:24:26.047724; -711; -2;;  ;  ; 3673.063351840358; moved
2021-07-06 16:24:26.053728; -700; 0;;  ;  ; 3657.824259471543; moved
2021-07-06 16:24:26.057788; -689; 2;;  ;  ; 3648.042479130756; moved
2021-07-06 16:24:26.061756; -677; 4;;  ;  ; 3640.609403468212; moved
2021-07-06 16:24:26.065751; -666; 6;;  ;  ; 3631.461890274084; moved
2021-07-06 16:24:26.069791; -654; 7;;  ;  ; 3625.444985675231; moved
2021-07-06 16:24:26.073825; -644; 8;;  ;  ; 3616.2861506498243; moved
2021-07-06 16:24:26.077799; -633; 8;;  ;  ; 3610.832497492477; moved
2021-07-06 16:24:26.081785; -624; 8;;  ;  ; 3602.1641918196638; moved
2021-07-06 16:24:26.085798; -614; 8;;  ;  ; 3595.0483838253167; moved
2021-07-06 16:24:26.089783; -606; 8;;  ;  ; 3585.008664961182; moved
2021-07-06 16:24:26.093791; -597; 6;;  ;  ; 3579.6963408249385; moved
2021-07-06 16:24:26.097761; -587; 3;;  ;  ; 3577.797906917703; moved
2021-07-06 16:24:26.101785; -577; 0;;  ;  ; 3575.622229905034; moved
2021-07-06 16:24:26.105805; -568; -3;;  ;  ; 3562.6623085185083; moved
2021-07-06 16:24:26.109836; -558; -5;;  ;  ; 3552.878677652393; moved
2021-07-06 16:24:26.113537; -547; -9;;  ;  ; 3543.4744707728355; moved
2021-07-06 16:24:26.117421; -536; -12;;  ;  ; 3534.713163727914; moved
2021-07-06 16:24:26.121836; -524; -14;;  ;  ; 3526.2475138822397; moved
2021-07-06 16:24:26.125728; -512; -16;;  ;  ; 3520.656268344571; moved
2021-07-06 16:24:26.129645; -500; -19;;  ;  ; 3513.506252369453; moved
2021-07-06 16:24:26.133662; -486; -22;;  ;  ; 3508.8864589623486; moved
2021-07-06 16:24:26.137837; -473; -25;;  ;  ; 3502.0304403858577; moved
2021-07-06 16:24:26.141668; -459; -28;;  ;  ; 3498.487556615822; moved
2021-07-06 16:24:26.145835; -446; -30;;  ;  ; 3493.2728629389544; moved
2021-07-06 16:24:26.149697; -427; -32;;  ;  ; 3498.3580614400944; moved
2021-07-06 16:24:26.153840; -405; -34;;  ;  ; 3506.2901462298737; moved
2021-07-06 16:24:26.157836; -377; -35;;  ;  ; 3524.894117107839; moved
2021-07-06 16:24:26.161835; -348; -38;;  ;  ; 3541.8470582873806; moved
2021-07-06 16:24:26.165834; -323; -41;;  ;  ; 3552.9436754345593; moved
2021-07-06 16:24:26.169844; -297; -45;;  ;  ; 3563.8601209543995; moved
2021-07-06 16:24:26.173850; -271; -49;;  ;  ; 3574.674001772635; moved
2021-07-06 16:24:26.177840; -248; -52;;  ;  ; 3582.6623093621247; moved
2021-07-06 16:24:26.181849; -230; -55;;  ;  ; 3583.5444966006175; moved
2021-07-06 16:24:26.185857; -209; -57;;  ;  ; 3589.930019085704; moved
2021-07-06 16:24:26.189841; -189; -60;;  ;  ; 3593.6246031811247; moved
2021-07-06 16:24:26.193797; -171; -63;;  ;  ; 3594.6920061350866; moved
2021-07-06 16:24:26.197754; -147; -64;;  ;  ; 3606.5818085747774; moved
2021-07-06 16:24:26.201856; -129; -63;;  ;  ; 3612.2485000613046; moved
2021-07-06 16:24:26.205859; -111; -62;;  ;  ; 3618.3328866255697; moved
2021-07-06 16:24:26.209833; -93; -63;;  ;  ; 3621.8264029411844; moved
2021-07-06 16:24:26.213488; -78; -62;;  ;  ; 3625.4906616752605; moved
2021-07-06 16:24:26.217798; -66; -61;;  ;  ; 3622.02709529519; moved
2021-07-06 16:24:26.221851; -56; -62;;  ;  ; 3614.5748052984027; moved
2021-07-06 16:24:26.225608; -48; -62;;  ;  ; 3607.2897803900782; moved
2021-07-06 16:24:26.229795; -42; -61;;  ;  ; 3596.7673242128662; moved
2021-07-06 16:24:26.233755; -39; -61;;  ;  ; 3582.243029288357; moved
2021-07-06 16:24:26.261807; -39; -61;;  ;  ; 3456.968040810424; moved
2021-07-06 16:24:26.265815; -39; -61;;  ;  ; 3439.780886081602; moved
2021-07-06 16:24:26.269819; -39; -61;;  ;  ; 3422.7806852967315; moved
2021-07-06 16:24:26.273555; -41; -60;;  ;  ; 3405.8405496525356; moved
2021-07-06 16:24:26.277776; -44; -60;;  ;  ; 3384.6014689830427; moved
2021-07-06 16:24:26.281108; -47; -60;;  ;  ; 3367.220606513612; moved
2021-07-06 16:24:26.285350; -50; -60;;  ;  ; 3346.2881392675954; moved
2021-07-06 16:24:26.289253; -52; -60;;  ;  ; 3328.134002897803; moved
2021-07-06 16:24:26.293028; -55; -60;;  ;  ; 3309.458355182398; moved
2021-07-06 16:24:26.296983; -56; -60;;  ;  ; 3292.6322427160812; moved
2021-07-06 16:24:26.301506; -58; -60;;  ;  ; 3272.566155132702; moved
2021-07-06 16:24:26.305011; -59; -60;;  ;  ; 3257.8144962098627; moved
2021-07-06 16:24:26.309203; -60; -60;;  ;  ; 3240.5619956117635; moved
2021-07-06 16:24:26.313035; -61; -59;;  ;  ; 3226.0105744712764; moved
2021-07-06 16:24:26.317093; -61; -59;;  ;  ; 3210.7427510455614; moved
2021-07-06 16:24:26.321662; -63; -59;;  ;  ; 3191.4042062498625; moved
2021-07-06 16:24:26.325219; -64; -59;;  ;  ; 3177.133878645039; moved
2021-07-06 16:24:26.329487; -66; -58;;  ;  ; 3160.3949286525612; moved
2021-07-06 16:24:26.333268; -68; -57;;  ;  ; 3145.5719892995608; moved
2021-07-06 16:24:26.337519; -69; -57;;  ;  ; 3129.200555897296; moved
2021-07-06 16:24:26.341658; -71; -57;;  ;  ; 3112.248426585518; moved
2021-07-06 16:24:26.345802; -73; -57;;  ;  ; 3095.437192417025; moved
2021-07-06 16:24:26.349795; -75; -56;;  ;  ; 3080.4281592925126; moved
2021-07-06 16:24:26.353796; -78; -55;;  ;  ; 3064.4073559197304; moved
2021-07-06 16:24:26.357796; -81; -54;;  ;  ; 3048.5326848799236; moved
2021-07-06 16:24:26.361803; -82; -54;;  ;  ; 3033.8837258796825; moved
2021-07-06 16:24:26.364798; -84; -54;;  ;  ; 3021.635351034482; moved
2021-07-06 16:24:26.369779; -86; -53;;  ;  ; 3003.99947259702; moved
2021-07-06 16:24:26.373770; -89; -52;;  ;  ; 2988.696121149401; moved
2021-07-06 16:24:26.377788; -90; -52;;  ;  ; 2974.527544604299; moved
2021-07-06 16:24:26.381690; -91; -52;;  ;  ; 2960.8548953343216; moved
2021-07-06 16:24:26.385797; -93; -52;;  ;  ; 2945.56534771276; moved
2021-07-06 16:24:26.389796; -95; -51;;  ;  ; 2931.826171843503; moved
2021-07-06 16:24:26.393079; -96; -51;;  ;  ; 2920.4431017119837; moved
2021-07-06 16:24:26.397100; -98; -51;;  ;  ; 2905.78287060199; moved
2021-07-06 16:24:26.401797; -99; -51;;  ;  ; 2890.234763909321; moved
2021-07-06 16:24:26.405793; -100; -51;;  ;  ; 2876.9709153248905; moved
2021-07-06 16:24:26.409796; -100; -51;;  ;  ; 2864.850016366061; moved
2021-07-06 16:24:26.413558; -101; -51;;  ;  ; 2852.503252440772; moved
2021-07-06 16:24:26.417821; -102; -51;;  ;  ; 2838.768391983819; moved
2021-07-06 16:24:26.421815; -103; -50;;  ;  ; 2826.9843975405233; moved
2021-07-06 16:24:26.425798; -103; -50;;  ;  ; 2815.329885244256; moved
2021-07-06 16:24:26.429800; -104; -50;;  ;  ; 2802.685382846411; moved
2021-07-06 16:24:26.445080; -105; -50;;  ;  ; 2758.211972344815; moved
2021-07-06 16:24:26.685668; -105; -50;Button.left;  ;   ;   ; clicked
2021-07-06 16:24:27.437510; -105; -50;;  ;  ; 1374.2187859449473; moved
2021-07-06 16:24:27.445494; -109; -49;;  ;  ; 1367.1830741224724; moved
2021-07-06 16:24:27.449667; -111; -49;;  ;  ; 1363.3111022669257; moved
2021-07-06 16:24:27.453847; -115; -48;;  ;  ; 1358.9491061023334; moved
2021-07-06 16:24:27.457848; -118; -47;;  ;  ; 1355.2271581917425; moved
2021-07-06 16:24:27.461840; -121; -46;;  ;  ; 1351.5261607217328; moved
2021-07-06 16:24:27.465811; -124; -46;;  ;  ; 1347.3555343762584; moved
2021-07-06 16:24:27.469841; -127; -46;;  ;  ; 1343.1619624491714; moved
2021-07-06 16:24:27.473748; -130; -45;;  ;  ; 1339.5634453095172; moved
2021-07-06 16:24:27.477840; -136; -44;;  ;  ; 1334.369910330144; moved
2021-07-06 16:24:27.481839; -142; -43;;  ;  ; 1329.25852298015; moved
2021-07-06 16:24:27.485629; -148; -42;;  ;  ; 1324.303913680854; moved
2021-07-06 16:24:27.489707; -157; -40;;  ;  ; 1318.1954318321539; moved
2021-07-06 16:24:27.493565; -164; -39;;  ;  ; 1312.7450334479568; moved
2021-07-06 16:24:27.497583; -172; -37;;  ;  ; 1307.2126340334578; moved
2021-07-06 16:24:27.501738; -180; -36;;  ;  ; 1301.1249809630283; moved
2021-07-06 16:24:27.505114; -191; -34;;  ;  ; 1294.5774900938911; moved
2021-07-06 16:24:27.509738; -202; -31;;  ;  ; 1287.7552523585675; moved
2021-07-06 16:24:27.513620; -211; -30;;  ;  ; 1281.4264730440352; moved
2021-07-06 16:24:27.517698; -222; -28;;  ;  ; 1274.5142341811793; moved
2021-07-06 16:24:27.521724; -232; -26;;  ;  ; 1268.1462514518214; moved
2021-07-06 16:24:27.525726; -244; -24;;  ;  ; 1260.8497207496175; moved
2021-07-06 16:24:27.529731; -256; -22;;  ;  ; 1253.579585637601; moved
2021-07-06 16:24:27.535297; -267; -20;;  ;  ; 1245.881989055895; moved
2021-07-06 16:24:27.539288; -278; -17;;  ;  ; 1239.6441865351944; moved
2021-07-06 16:24:27.543686; -290; -16;;  ;  ; 1231.7498765611003; moved
2021-07-06 16:24:27.547708; -305; -13;;  ;  ; 1223.6302883696696; moved
2021-07-06 16:24:27.551696; -318; -10;;  ;  ; 1216.5176810926384; moved
2021-07-06 16:24:27.555714; -334; -7;;  ;  ; 1207.9835691334438; moved
2021-07-06 16:24:27.559703; -353; -1;;  ;  ; 1199.4986771705735; moved
2021-07-06 16:24:27.562871; -377; 5;;  ;  ; 1184.3789404016334; moved
2021-07-06 16:24:27.566864; -404; 11;;  ;  ; 1166.474073476477; moved
2021-07-06 16:24:27.571852; -436; 19;;  ;  ; 1144.7817505313199; moved
2021-07-06 16:24:27.574842; -477; 30;;  ;  ; 1118.5793380525467; moved
2021-07-06 16:24:27.579830; -515; 41;;  ;  ; 1092.8363797071086; moved
2021-07-06 16:24:27.583838; -555; 52;;  ;  ; 1066.7650890061525; moved
2021-07-06 16:24:27.587807; -596; 65;;  ;  ; 1039.4013950157603; moved
2021-07-06 16:24:27.591651; -640; 81;;  ;  ; 1009.3846505990642; moved
2021-07-06 16:24:27.595772; -684; 96;;  ;  ; 979.8170789653918; moved
2021-07-06 16:24:27.599764; -728; 111;;  ;  ; 950.4206569303842; moved
2021-07-06 16:24:27.603755; -779; 129;;  ;  ; 916.4701580526246; moved
2021-07-06 16:24:27.606746; -826; 147;;  ;  ; 884.9198937909829; moved
2021-07-06 16:24:27.611745; -870; 162;;  ;  ; 855.4490852131373; moved
2021-07-06 16:24:27.615722; -916; 177;;  ;  ; 825.5788444029696; moved
2021-07-06 16:24:27.619711; -958; 192;;  ;  ; 797.6659821152455; moved
2021-07-06 16:24:27.623700; -996; 205;;  ;  ; 772.6286147073923; moved
2021-07-06 16:24:27.627688; -1037; 218;;  ;  ; 746.2999803046914; moved
2021-07-06 16:24:27.631679; -1075; 229;;  ;  ; 722.3690389591256; moved
2021-07-06 16:24:27.635702; -1108; 239;;  ;  ; 701.2729068313448; moved
2021-07-06 16:24:27.639675; -1146; 252;;  ;  ; 676.6005387116425; moved
2021-07-06 16:24:27.643697; -1176; 262;;  ;  ; 657.0398500392392; moved
2021-07-06 16:24:27.647790; -1209; 272;;  ;  ; 636.1593524336523; moved
2021-07-06 16:24:27.651781; -1244; 283;;  ;  ; 614.0169205910985; moved
2021-07-06 16:24:27.655784; -1282; 294;;  ;  ; 590.5856907052195; moved
2021-07-06 16:24:27.659768; -1318; 305;;  ;  ; 568.1536687500484; moved
2021-07-06 16:24:27.663275; -1358; 316;;  ;  ; 544.1056881053687; moved
2021-07-06 16:24:27.667596; -1396; 325;;  ;  ; 521.7540174379976; moved
2021-07-06 16:24:27.670993; -1430; 331;;  ;  ; 502.8638821634362; moved
2021-07-06 16:24:27.675695; -1465; 340;;  ;  ; 481.9416291071084; moved
2021-07-06 16:24:27.678895; -1498; 349;;  ;  ; 462.3212673190233; moved
2021-07-06 16:24:27.683781; -1533; 359;;  ;  ; 441.07292675491726; moved
2021-07-06 16:24:27.687774; -1571; 370;;  ;  ; 418.2907973780528; moved
2021-07-06 16:24:27.691804; -1606; 381;;  ;  ; 396.9276189494858; moved
2021-07-06 16:24:27.695874; -1642; 391;;  ;  ; 375.6347220638445; moved
2021-07-06 16:24:27.699799; -1682; 401;;  ;  ; 352.6565303954217; moved
2021-07-06 16:24:27.703808; -1716; 407;;  ;  ; 334.202408128872; moved
2021-07-06 16:24:27.707754; -1749; 416;;  ;  ; 314.9333102026382; moved
2021-07-06 16:24:27.711835; -1776; 424;;  ;  ; 298.8221169215905; moved
2021-07-06 16:24:27.715835; -1803; 430;;  ;  ; 283.66581330534495; moved
2021-07-06 16:24:27.719833; -1827; 435;;  ;  ; 270.33316903919786; moved
2021-07-06 16:24:27.723844; -1848; 439;;  ;  ; 258.81277369119573; moved
2021-07-06 16:24:27.727743; -1869; 445;;  ;  ; 246.46353486026092; moved
2021-07-06 16:24:27.731755; -1890; 447;;  ;  ; 235.90552511865698; moved
2021-07-06 16:24:27.735867; -1908; 450;;  ;  ; 226.25348825766363; moved
2021-07-06 16:24:27.739849; -1922; 451;;  ;  ; 219.2799722830115; moved
2021-07-06 16:24:27.743839; -1939; 452;;  ;  ; 211.0166449229045; moved
2021-07-06 16:24:27.747592; -1956; 454;;  ;  ; 202.36606578951393; moved
2021-07-06 16:24:27.751833; -1973; 455;;  ;  ; 194.13883937257816; moved
2021-07-06 16:24:27.755843; -1988; 455;;  ;  ; 187.2672224873965; moved
2021-07-06 16:24:27.759847; -2002; 455;;  ;  ; 180.85478230475076; moved
2021-07-06 16:24:27.763153; -2019; 455;;  ;  ; 173.2151245021693; moved
2021-07-06 16:24:27.767843; -2033; 455;;  ;  ; 166.79779428329806; moved
2021-07-06 16:24:27.771841; -2049; 455;;  ;  ; 159.58951328225893; moved
2021-07-06 16:24:27.775845; -2064; 455;;  ;  ; 152.83746642109054; moved
2021-07-06 16:24:27.779659; -2078; 455;;  ;  ; 146.55172413793105; moved
2021-07-06 16:24:27.783838; -2093; 455;;  ;  ; 139.83432429257815; moved
2021-07-06 16:24:27.787843; -2107; 455;;  ;  ; 133.58050738257802; moved
2021-07-06 16:24:27.791669; -2119; 455;;  ;  ; 128.21557368964972; moved
2021-07-06 16:24:27.795704; -2131; 454;;  ;  ; 123.28529630208322; moved
2021-07-06 16:24:27.799720; -2142; 450;;  ;  ; 120.08233973387874; moved
2021-07-06 16:24:27.803808; -2153; 447;;  ;  ; 116.46017382000889; moved
2021-07-06 16:24:27.807747; -2164; 444;;  ;  ; 112.85778045797261; moved
2021-07-06 16:24:27.811668; -2174; 441;;  ;  ; 109.69345780564616; moved
2021-07-06 16:24:27.815022; -2185; 437;;  ;  ; 106.56531498541838; moved
2021-07-06 16:24:27.819044; -2196; 433;;  ;  ; 103.41678022026926; moved
2021-07-06 16:24:27.823012; -2207; 430;;  ;  ; 99.85812529909836; moved
2021-07-06 16:24:27.827560; -2218; 425;;  ;  ; 97.13243923626875; moved
2021-07-06 16:24:27.831553; -2228; 420;;  ;  ; 94.86090019199845; moved
2021-07-06 16:24:27.835333; -2239; 413;;  ;  ; 93.02623171361053; moved
2021-07-06 16:24:27.839326; -2247; 408;;  ;  ; 91.60945628106789; moved
2021-07-06 16:24:27.843440; -2259; 401;;  ;  ; 89.35384584406034; moved
2021-07-06 16:24:27.847615; -2267; 396;;  ;  ; 87.94131885177114; moved
2021-07-06 16:24:27.851755; -2277; 390;;  ;  ; 86.11694513932551; moved
2021-07-06 16:24:27.855747; -2286; 385;;  ;  ; 84.30408232084964; moved
2021-07-06 16:24:27.859829; -2294; 379;;  ;  ; 83.32743097363937; moved
2021-07-06 16:24:27.863556; -2303; 375;;  ;  ; 81.11828418605289; moved
2021-07-06 16:24:27.867730; -2311; 370;;  ;  ; 79.73186837099072; moved
2021-07-06 16:24:27.871838; -2319; 366;;  ;  ; 77.93783131351363; moved
2021-07-06 16:24:27.875833; -2326; 360;;  ;  ; 77.3950882676496; moved
2021-07-06 16:24:27.879904; -2334; 355;;  ;  ; 76.02536106881742; moved
2021-07-06 16:24:27.883842; -2342; 350;;  ;  ; 74.66433020939425; moved
2021-07-06 16:24:27.887840; -2349; 344;;  ;  ; 74.12956447645378; moved
2021-07-06 16:24:27.891656; -2355; 339;;  ;  ; 73.60206447623085; moved
2021-07-06 16:24:27.895534; -2363; 334;;  ;  ; 72.25329706984144; moved
2021-07-06 16:24:27.899841; -2369; 331;;  ;  ; 70.89635117380588; moved
2021-07-06 16:24:27.903837; -2375; 326;;  ;  ; 70.3713068360815; moved
2021-07-06 16:24:27.907836; -2381; 322;;  ;  ; 69.43942370179934; moved
2021-07-06 16:24:27.911676; -2387; 318;;  ;  ; 68.51502253043107; moved
2021-07-06 16:24:27.915835; -2390; 315;;  ;  ; 68.39900723726637; moved
2021-07-06 16:24:27.919668; -2394; 313;;  ;  ; 67.47942792079216; moved
2021-07-06 16:24:27.923829; -2395; 311;;  ;  ; 67.77129824646838; moved
2021-07-06 16:24:27.927841; -2396; 309;;  ;  ; 68.06629332844985; moved
2021-07-06 16:24:27.931755; -2396; 306;;  ;  ; 69.17207098753447; moved
2021-07-06 16:24:27.935667; -2396; 304;;  ;  ; 69.87053353624059; moved
2021-07-06 16:24:27.939840; -2396; 300;;  ;  ; 71.36575919257506; moved
