timeInMsSinceStart;x;y;button;dx;dy;pace;Action;user;programm
21663.931;2374;389;0;0;0;30503.875008376137;1;4;1
21664.928;2378;390;0;0;0;30246.688872017243;1;4;1
21665.923;2382;391;0;0;0;29994.810853553674;1;4;1
21666.955;2385;393;0;0;0;29729.660294973637;1;4;1
21667.969;2389;394;0;0;0;29482.026950977037;1;4;1
21670.577;2393;395;0;0;0;28826.39160998473;1;4;1
21671.021;2396;396;0;0;0;28731.918785539776;1;4;1
21671.55;2400;397;0;0;0;28623.2871031593;1;4;1
21675.365;2404;398;0;0;0;27720.01123338811;1;4;1
21675.721;2407;399;0;0;0;27654.14333853647;1;4;1
21676.172;2411;400;0;0;0;27572.79554927646;1;4;1
21676.52;2415;401;0;0;0;27515.89371664048;1;4;1
21676.855;2418;402;0;0;0;27456.14223386457;1;4;1
21677.278;2422;403;0;0;0;27382.764687250594;1;4;1
21677.958;2426;404;0;0;0;27251.607436302966;1;4;1
21678.887;2429;405;0;0;0;27060.158597362908;1;4;1
21681.331;2433;407;0;0;0;26547.592789813778;1;4;1
21681.704;2437;408;0;0;0;26490.686527962276;1;4;1
21682.142;2440;409;0;0;0;26414.386102472137;1;4;1
21683.051;2445;410;0;0;0;26251.576458257612;1;4;1
21683.86;2449;411;0;0;0;26105.915340038035;1;4;1
21684.806;2452;412;0;0;0;25928.319869904095;1;4;1
21685.939;2456;413;0;0;0;25721.626928347374;1;4;1
21686.981;2460;414;0;0;0;25536.515869192597;1;4;1
21687.986;2463;415;0;0;0;25355.859167907543;1;4;1
21688.774;2466;416;0;0;0;25219.625662753333;1;4;1
21689.855;2471;417;0;0;0;25040.734883802223;1;4;1
21690.741;2474;418;0;0;0;24889.970264485553;1;4;1
21691.74;2478;419;0;0;0;24725.9340763202;1;4;1
21692.736;2482;420;0;0;0;24564.883618700158;1;4;1
21693.758;2485;421;0;0;0;24396.04955833435;1;4;1
21694.738;2489;421;0;0;0;24243.54251834934;1;4;1
21695.742;2493;422;0;0;0;24088.11226799412;1;4;1
21696.734;2497;423;0;0;0;23937.00392562311;1;4;1
21697.728;2500;424;0;0;0;23782.356154058598;1;4;1
21698.792;2504;425;0;0;0;23623.49571462144;1;4;1
21699.825;2508;427;0;0;0;23471.242482890237;1;4;1
21700.729;2512;427;0;0;0;23344.003142378373;1;4;1
21701.724;2516;429;0;0;0;23201.939396270584;1;4;1
21702.885;2519;429;0;0;0;23032.069778592493;1;4;1
21703.727;2522;430;0;0;0;22913.9381957176;1;4;1
21704.719;2526;431;0;0;0;22779.046680463623;1;4;1
21705.71;2531;432;0;0;0;22651.221586017626;1;4;1
21706.715;2534;432;0;0;0;22513.74042956298;1;4;1
21707.737;2538;434;0;0;0;22378.88760775244;1;4;1
21708.724;2542;435;0;0;0;22251.87588839485;1;4;1
21709.715;2546;436;0;0;0;22125.943550332173;1;4;1
21710.698;2550;437;0;0;0;22002.803930662114;1;4;1
21711.716;2553;438;0;0;0;21871.364136025317;1;4;1
21712.71;2557;439;0;0;0;21749.90591117473;1;4;1
21713.712;2562;440;0;0;0;21633.75737125594;1;4;1
21714.702;2565;441;0;0;0;21511.08992876406;1;4;1
21715.784;2569;442;0;0;0;21382.325929097795;1;4;1
21716.779;2573;443;0;0;0;21266.940750647154;1;4;1
21717.731;2576;444;0;0;0;21153.93199487549;1;4;1
21718.682;2581;444;0;0;0;21052.657914159357;1;4;1
21719.694;2585;445;0;0;0;20939.200193387456;1;4;1
21721.738;2588;446;0;0;0;20691.57154870561;1;4;1
21722.801;2593;447;0;0;0;20580.70796690442;1;4;1
21723.749;2597;448;0;0;0;20480.85590939465;1;4;1
21724.715;2601;449;0;0;0;20379.952857505617;1;4;1
21725.711;2605;450;0;0;0;20276.601847743834;1;4;1
21726.723;2609;451;0;0;0;20172.570828214353;1;4;1
21727.706;2613;452;0;0;0;20073.210001019943;1;4;1
21728.72;2617;453;0;0;0;19971.38328819208;1;4;1
21729.729;2621;454;0;0;0;19871.3443441768;1;4;1
21730.713;2624;455;0;0;0;19770.90860147078;1;4;1
21731.723;2628;455;0;0;0;19673.845592130452;1;4;1
21732.759;2633;456;0;0;0;19578.6315083072;1;4;1
21733.89;2636;457;0;0;0;19465.338157777875;1;4;1
21734.746;2640;458;0;0;0;19387.877474920966;1;4;1
21735.701;2644;459;0;0;0;19300.437846869325;1;4;1
21736.704;2648;459;0;0;0;19209.537608168197;1;4;1
21737.723;2652;460;0;0;0;19117.221150690028;1;4;1
21738.725;2656;461;0;0;0;19027.739174381022;1;4;1
21739.723;2659;462;0;0;0;18935.43388616722;1;4;1
21740.754;2663;463;0;0;0;18844.956776939893;1;4;1
21741.725;2667;463;0;0;0;18762.342891069078;1;4;1
21742.689;2669;464;0;0;0;18672.242062067893;1;4;1
21743.699;2673;465;0;0;0;18586.786737522776;1;4;1
21744.701;2677;465;0;0;0;18503.773388694666;1;4;1
21745.686;2680;466;0;0;0;18418.491746564465;1;4;1
21746.725;2684;467;0;0;0;18332.961518811375;1;4;1
21747.686;2688;467;0;0;0;18256.572071390416;1;4;1
21748.719;2691;468;0;0;0;18169.35224869169;1;4;1
21749.754;2694;468;0;0;0;18083.58845354949;1;4;1
