timeInMsSinceStart;x;y;button;dx;dy;pace;Action;user;programm
105969.998;166;1013;0;0;0;4.353466044211315;1;3;2
105977.996;175;1009;0;0;0;4.563532031208276;1;3;2
105986.013;182;1007;0;0;0;4.68188661982544;1;3;2
105994.13;189;1006;0;0;0;4.763478223459041;1;3;2
106002.12;192;1006;0;0;0;4.783116667941149;1;3;2
106010.018;193;1006;0;0;0;4.7893882349429076;1;3;2
106025.999;193;1006;0;0;0;4.788396073109945;1;3;2
106234.937;196;1006;0;0;0;4.79583946164204;1;3;2
106242.93;198;1004;0;0;0;4.8783917658840386;1;3;2
106250.929;198;1003;0;0;0;4.91213513354195;1;3;2
106257.925;199;1002;0;0;0;4.952364086239723;1;3;2
106265.931;201;1002;0;0;0;4.965322783596869;1;3;2
106273.933;202;1000;0;0;0;5.038364891132418;1;3;2
106281.929;206;997;0;0;0;5.162590621272192;1;3;2
106290.937;208;995;0;0;0;5.239197768390762;1;3;2
106297.954;212;992;0;0;0;5.3590260272768235;1;3;2
106305.931;218;988;0;0;0;5.519498491788682;1;3;2
106314.637;224;984;0;0;0;5.675906285080398;1;3;2
106322.238;228;982;0;0;0;5.759057038891627;1;3;2
106330.258;232;981;0;0;0;5.8132513559267185;1;3;2
106338.323;235;978;0;0;0;5.916076629924721;1;3;2
106346.508;239;976;0;0;0;5.996647579393936;1;3;2
106354.488;244;972;0;0;0;6.136202686953954;1;3;2
106362.325;246;970;0;0;0;6.201258231118396;1;3;2
106370.508;252;965;0;0;0;6.368392085255063;1;3;2
106378.445;260;957;0;0;0;6.61742959757245;1;3;2
106386.446;271;943;0;0;0;7.0129835113220595;1;3;2
106394.352;285;927;0;0;0;7.44630009833281;1;3;2
106402.323;302;900;0;0;0;8.081164361323134;1;3;2
106410.353;330;868;0;0;0;8.811836967838476;1;3;2
106418.343;360;824;0;0;0;9.667428221440469;1;3;2
106426.343;401;766;0;0;0;10.675449208879487;1;3;2
106434.326;438;709;0;0;0;11.536131350641101;1;3;2
106443.325;473;652;0;0;0;12.29826724929935;1;3;2
106450.322;519;591;0;0;0;13.092210807205603;1;3;2
106473.324;564;536;0;0;0;13.772987746923313;1;3;2
106474.324;600;485;0;0;0;14.328270666401593;1;3;2
106475.327;634;446;0;0;0;14.774753432228001;1;3;2
106482.426;665;410;0;0;0;15.167662842090872;1;3;2
106490.336;681;389;0;0;0;15.374410977332788;1;3;2
106498.369;699;368;0;0;0;15.591206540458694;1;3;2
106506.33;709;354;0;0;0;15.717828210849186;1;3;2
106514.368;716;344;0;0;0;15.805450031105122;1;3;2
106522.327;722;335;0;0;0;15.880998865219064;1;3;2
106530.477;727;328;0;0;0;15.941285023359349;1;3;2
106538.366;731;323;0;0;0;15.986862746782805;1;3;2
106546.327;731;322;0;0;0;15.988568449619999;1;3;2
106554.451;732;320;0;0;0;16.001130532485973;1;3;2
106562.598;733;318;0;0;0;16.013641550183557;1;3;2
106578.824;733;317;0;0;0;16.013581989822626;1;3;2
106626.823;734;317;0;0;0;16.0112764785639;1;3;2
106634.824;735;317;0;0;0;16.017215981707253;1;3;2
106641.841;735;317;0;0;0;16.015770595822985;1;3;2
106650.832;737;317;0;0;0;16.029110261475935;1;3;2
106658.826;738;317;0;0;0;16.035067695112666;1;3;2
106666.825;739;317;0;0;0;16.04102957180746;1;3;2
106673.828;740;317;0;0;0;16.047202367362658;1;3;2
106682.876;741;317;0;0;0;16.05295876548224;1;3;2
106754.824;741;317;0;0;0;0;2;3;2
107018.315;742;317;0;0;0;15.991639906497431;1;3;2
107026.219;743;316;0;0;0;16.000864355790533;1;3;2
107034.558;744;314;0;0;0;16.013206373578974;1;3;2
107042.542;747;314;0;0;0;16.034418811841892;1;3;2
107050.66;748;313;0;0;0;16.043580310467842;1;3;2
107058.531;750;312;0;0;0;16.060421093848824;1;3;2
107065.765;752;311;0;0;0;16.07739881909737;1;3;2
107074.369;756;309;0;0;0;16.11258100950465;1;3;2
107090.336;762;307;0;0;0;16.16167608095249;1;3;2
107098.304;769;304;0;0;0;16.223376941274577;1;3;2
107106.362;781;302;0;0;0;16.321198002378303;1;3;2
107114.429;798;298;0;0;0;16.465254595027837;1;3;2
107122.301;817;293;0;0;0;16.62965483379271;1;3;2
107130.653;854;283;0;0;0;16.956559361426823;1;3;2
107138.603;902;269;0;0;0;17.392290634489104;1;3;2
107146.604;956;250;0;0;0;17.900269685510253;1;3;2
107154.603;1025;225;0;0;0;18.56349247259291;1;3;2
107188.604;1090;202;0;0;0;19.191803077352493;1;3;2
107190.609;1310;136;0;0;0;21.4020295891597;1;3;2
107194.607;1367;116;0;0;0;21.993238211182256;1;3;2
107202.629;1418;103;0;0;0;22.521601838688564;1;3;2
107224.614;1443;94;0;0;0;22.778947869091528;1;3;2
107225.605;1457;87;0;0;0;22.92790051170332;1;3;2
107226.604;1462;85;0;0;0;22.980625019910793;1;3;2
107234.303;1465;82;0;0;0;23.011242959629502;1;3;2
107290.315;1465;81;0;0;0;22.99538105414538;1;3;2
107314.605;1461;81;0;0;0;22.946840726923572;1;3;2
107322.47;1457;81;0;0;0;22.90316389749488;1;3;2
107330.463;1454;81;0;0;0;22.869826964751983;1;3;2
107338.477;1451;81;0;0;0;22.8365126558727;1;3;2
107346.521;1447;81;0;0;0;22.792905695230708;1;3;2
107354.568;1445;81;0;0;0;22.769952346966384;1;3;2
107362.565;1442;82;0;0;0;22.736147757759124;1;3;2
107370.554;1440;82;0;0;0;22.713245898965223;1;3;2
107378.667;1435;83;0;0;0;22.65888721179277;1;3;2
107386.569;1428;84;0;0;0;22.584128621337342;1;3;2
107395.551;1423;84;0;0;0;22.530283767390085;1;3;2
107402.604;1417;85;0;0;0;22.46622592729649;1;3;2
107410.688;1412;85;0;0;0;22.412800746119665;1;3;2
107418.564;1409;85;0;0;0;22.379919614570852;1;3;2
107426.723;1406;85;0;0;0;22.346987857497155;1;3;2
107434.582;1403;85;0;0;0;22.314171552346412;1;3;2
107442.563;1402;85;0;0;0;22.301717379898072;1;3;2
107450.571;1398;85;0;0;0;22.25872556705582;1;3;2
107459.563;1397;85;0;0;0;22.24600643163939;1;3;2
107475.563;1394;84;0;0;0;22.21159962824924;1;3;2
107482.557;1393;83;0;0;0;22.200073858303167;1;3;2
107491.188;1391;83;0;0;0;22.177330765743555;1;3;2
107498.69;1391;83;0;0;0;22.17521449008706;1;3;2
107506.707;1389;82;0;0;0;22.15326481969235;1;3;2
107514.696;1386;82;0;0;0;22.12060144634503;1;3;2
107522.704;1386;82;0;0;0;22.118348897277873;1;3;2
107530.727;1381;82;0;0;0;22.065468639400255;1;3;2
107538.696;1381;82;0;0;0;22.063233102000915;1;3;2
107546.727;1378;82;0;0;0;22.030644646364895;1;3;2
107554.713;1378;82;0;0;0;22.028408331033205;1;3;2
107562.699;1377;82;0;0;0;22.01606791693402;1;3;2
107570.695;1375;80;0;0;0;21.99482134119074;1;3;2
107586.709;1375;79;0;0;0;21.9909296799744;1;3;2
107621.701;1374;79;0;0;0;21.971068814556133;1;3;2
107623.719;1374;77;0;0;0;21.971650893408675;1;3;2
107626.697;1374;75;0;0;0;21.97193565272615;1;3;2
107634.713;1374;75;0;0;0;21.96969919260152;1;3;2
107642.7;1374;72;0;0;0;21.969089336563776;1;3;2
