timeInMsSinceStart;x;y;button;dx;dy;pace;Action;user;programm
21149.498;488;815;0;0;0;2828.7443795278145;1;2;2
21157.502;487;816;0;0;0;2764.831475062711;1;2;2
21166.723;485;818;0;0;0;2691.711422168031;1;2;2
21174.742;482;821;0;0;0;2626.8292136172436;1;2;2
21183.248;472;835;0;0;0;2530.779408094986;1;2;2
21191.351;467;843;0;0;0;2458.434274080947;1;2;2
21199.931;462;850;0;0;0;2387.93667423504;1;2;2
21208.491;454;863;0;0;0;2304.5449210899214;1;2;2
21211.811;449;869;0;0;0;2268.83852318324;1;2;2
21219.991;447;870;0;0;0;2222.1483671563055;1;2;2
21225.824;443;875;0;0;0;2178.4745381303046;1;2;2
21233.016;440;877;0;0;0;2136.5009383963143;1;2;2
21241.076;436;881;0;0;0;2086.83936792376;1;2;2
21249.546;430;886;0;0;0;2033.080659708464;1;2;2
21257.668;422;891;0;0;0;1980.6989450178003;1;2;2
21267.759;415;897;0;0;0;1921.096267209634;1;2;2
21275.834;407;903;0;0;0;1870.516517018869;1;2;2
21277.528;404;905;0;0;0;1857.4410995573144;1;2;2
21285.568;397;911;0;0;0;1809.6917041674017;1;2;2
21293.58;395;913;0;0;0;1775.60926347891;1;2;2
21300.115;388;917;0;0;0;1739.4111438702341;1;2;2
21308.138;382;921;0;0;0;1700.0622860344442;1;2;2
21316.138;374;926;0;0;0;1658.3602118500428;1;2;2
21324.141;372;928;0;0;0;1628.3554016527517;1;2;2
21333.727;369;929;0;0;0;1595.7664136737403;1;2;2
21341.731;362;933;0;0;0;1560.011944780651;1;2;2
21349.728;354;939;0;0;0;1520.6803815459184;1;2;2
21357.832;352;941;0;0;0;1493.9822996361167;1;2;2
21366.322;346;947;0;0;0;1456.6193992397161;1;2;2
21367.894;339;952;0;0;0;1438.2248264722705;1;2;2
21375.938;337;955;0;0;0;1411.5742361819987;1;2;2
21383.165;335;956;0;0;0;1391.311431617846;1;2;2
21391.361;333;957;0;0;0;1369.343138456375;1;2;2
21399.743;329;962;0;0;0;1338.7272952322376;1;2;2
21407.866;327;962;0;0;0;1320.0348708366835;1;2;2
21417.662;323;967;0;0;0;1287.8737799174571;1;2;2
21420.353;320;969;0;0;0;1276.8421054410212;1;2;2
21428.421;317;974;0;0;0;1249.732419761289;1;2;2
21436.424;315;976;0;0;0;1229.4962673011812;1;2;2
21444.425;313;977;0;0;0;1211.5829975398167;1;2;2
21452.486;310;982;0;0;0;1186.0448823368465;1;2;2
21456.881;309;983;0;0;0;1175.882383836768;1;2;2
21467.539;309;985;0;0;0;1153.9201562281435;1;2;2
21475.646;305;990;0;0;0;1129.0604280935313;1;2;2
21484.225;304;992;0;0;0;1111.0525571542503;1;2;2
21492.338;303;994;0;0;0;1094.1781445723564;1;2;2
21500.223;301;997;0;0;0;1075.6606042426342;1;2;2
21508.347;298;1002;0;0;0;1052.9990578456318;1;2;2
21516.893;297;1004;0;0;0;1036.604316250899;1;2;2
21518.334;295;1006;0;0;0;1029.9026686949474;1;2;2
21526.564;294;1007;0;0;0;1016.1786472587893;1;2;2
21536.773;292;1011;0;0;0;994.2454666605511;1;2;2
21544.914;291;1013;0;0;0;979.5450553815322;1;2;2
21549.745;291;1014;0;0;0;971.593652507366;1;2;2
21557.809;290;1016;0;0;0;957.4400881131576;1;2;2
21567.366;289;1018;0;0;0;941.7589571520157;1;2;2
21575.487;284;1025;0;0;0;917.302080918359;1;2;2
21583.364;284;1025;0;0;0;908.2680626500063;1;2;2
21591.373;283;1028;0;0;0;893.5142967681596;1;2;2
21599.364;282;1030;0;0;0;880.7787098879724;1;2;2
21608.971;281;1031;0;0;0;868.3126181813448;1;2;2
21617.068;281;1032;0;0;0;858.1493200719074;1;2;2
21619.682;280;1034;0;0;0;851.5340769107491;1;2;2
21621.99;280;1035;0;0;0;847.4553698644853;1;2;2
21630.035;280;1037;0;0;0;835.9492155928766;1;2;2
21638.044;280;1039;0;0;0;824.673630136463;1;2;2
21646.045;279;1042;0;0;0;811.4085620292334;1;2;2
21654.036;279;1043;0;0;0;802.246870400936;1;2;2
21662.134;278;1044;0;0;0;792.6949714863521;1;2;2
21670.15;278;1045;0;0;0;783.8346642855206;1;2;2
21678.16;278;1046;0;0;0;775.1330907663939;1;2;2
21683.172;277;1046;0;0;0;770.3697244948746;1;2;2
21707.907;277;1047;0;0;0;748.1200843499777;1;2;2
21738.355;277;1048;0;0;0;722.6750798893376;1;2;2
21754.469;277;1048;0;0;0;710.6811707435882;1;2;2
21770.501;277;1048;0;0;0;699.1369590612543;1;2;2
21778.49;277;1049;0;0;0;691.9942525255933;1;2;2
21802.466;277;1049;0;0;0;0;2;2;2
22685.687;277;1049;0;0;0;361.9585454791406;1;2;2
22693.414;277;1048;0;0;0;361.29061962553385;1;2;2
22701.433;277;1047;0;0;0;360.5706719888369;1;2;2
22715.651;277;1043;0;0;0;361.0322126984213;1;2;2
22716.652;280;1035;0;0;0;367.56640862352145;1;2;2
22724.164;283;1025;0;0;0;374.13847302982435;1;2;2
22732.091;288;1013;0;0;0;382.1466872451588;1;2;2
22738.012;293;996;0;0;0;393.5146676330464;1;2;2
22745.523;295;991;0;0;0;395.6726793841551;1;2;2
22753.289;299;978;0;0;0;403.15572405009505;1;2;2
22760.927;304;964;0;0;0;411.10313931027287;1;2;2
22768.677;308;950;0;0;0;418.46108491045106;1;2;2
