timeInMsSinceStart;x;y;button;dx;dy;pace;Action;user
74882.585;-2383;365;0;0;0;12.12908808391097;1;1
74890.536;-2382;367;0;0;0;12.107396883556042;1;1
74895.22;-2381;367;0;0;0;12.126056549439417;1;1
74898.605;-2381;368;0;0;0;12.105464467979376;1;1
74903.594;-2380;368;0;0;0;12.12404819793725;1;1
74906.623;-2380;369;0;0;0;12.103544877126177;1;1
74910.576;-2379;369;0;0;0;12.12237420080331;1;1
74914.565;-2378;370;0;0;0;12.121418009749773;1;1
74933.514;-2378;371;0;0;0;12.097111340270988;1;1
74933.514;-2374;373;0;0;0;12.136644383866644;1;1
74935.564;-2374;374;0;0;0;12.116386889476413;1;1
74938.595;-2373;375;0;0;0;12.115661041435738;1;1
74942.569;-2372;376;0;0;0;12.114709500432266;1;1
74946.539;-2371;377;0;0;0;12.113759066422428;1;1
74950.56;-2370;377;0;0;0;12.132556438716087;1;1
74954.553;-2370;378;0;0;0;12.1118409367934;1;1
74958.515;-2369;379;0;0;0;12.110892866982429;1;1
74963.493;-2368;379;0;0;0;12.129456703657361;1;1
74970.475;-2367;379;0;0;0;12.147536032307785;1;1
74974.493;-2367;379;0;0;0;12.146572032954381;1;1
74986.642;-2366;379;0;0;0;12.163403958611411;1;1
75035.305;-2366;380;0;0;0;12.132000664951999;1;1
75043.365;-2365;382;0;0;0;12.110348310382546;1;1
75047.308;-2365;382;0;0;0;12.109406555456822;1;1
75051.287;-2364;383;0;0;0;12.108456350681248;1;1
75055.091;-2364;384;0;0;0;12.08782894250999;1;1
75059.293;-2364;385;0;0;0;12.067109930523614;1;1
75063.297;-2364;386;0;0;0;12.046441377708321;1;1
75067.289;-2363;387;0;0;0;12.045493324559114;1;1
75071.282;-2363;388;0;0;0;12.024832343282233;1;1
75075.178;-2363;389;0;0;0;12.004197566305649;1;1
75078.978;-2363;390;0;0;0;11.98358863304584;1;1
75082.422;-2363;391;0;0;0;11.9630667217086;1;1
75086.697;-2363;392;0;0;0;11.942352020217339;1;1
75090.432;-2363;393;0;0;0;11.92176766591179;1;1
75094.486;-2363;394;0;0;0;11.901111536232126;1;1
75099.192;-2363;395;0;0;0;11.880306093426727;1;1
75102.506;-2363;396;0;0;0;11.859829736186558;1;1
75107.178;-2363;397;0;0;0;11.839039336616667;1;1
75111.171;-2363;398;0;0;0;11.818410826751611;1;1
75114.354;-2363;399;0;0;0;11.797973781711486;1;1
75118.318;-2363;400;0;0;0;11.777358143198258;1;1
75122.28;-2363;401;0;0;0;11.756746186383301;1;1
75127.267;-2363;402;0;0;0;11.735900570772374;1;1
75130.259;-2363;403;0;0;0;11.715519233289166;1;1
75135.273;-2363;405;0;0;0;11.674986718964307;1;1
75139.235;-2363;405;0;0;0;11.674076095801523;1;1
75147.213;-2363;406;0;0;0;11.652559491581508;1;1
75151.202;-2363;407;0;0;0;11.631962807320491;1;1
75155.191;-2363;407;0;0;0;11.63104964397672;1;1
75163.117;-2363;408;0;0;0;11.60955842887098;1;1
75171.17;-2363;408;0;0;0;11.607719062349702;1;1
75179.187;-2363;409;0;0;0;11.58621749989766;1;1
75187.17;-2363;409;0;0;0;11.584398360435909;1;1
75229.242;-2363;410;0;0;0;11.55516891593532;1;1
75237.22;-2363;411;0;0;0;11.533709003460821;1;1
75245.167;-2363;411;0;0;0;11.531908328676204;1;1
75249.169;-2363;412;0;0;0;11.51135779117081;1;1
75253.162;-2363;412;0;0;0;11.51045493049944;1;1
75261.14;-2363;413;0;0;0;11.48901210521594;1;1
75265.208;-2363;414;0;0;0;11.468456520921174;1;1
75268.489;-2363;415;0;0;0;11.448081135673213;1;1
75276.429;-2363;415;0;0;0;11.446296499720567;1;1
75445.159;-2363;416;0;0;0;11.388934358741844;1;1
75549.16;-2363;416;0;0;0;11.365803180690728;1;1
75556.984;-2363;418;0;0;0;11.325015044696709;1;1
75561.159;-2363;418;0;0;0;11.324091898129641;1;1
75565.369;-2363;419;0;0;0;11.303638473329416;1;1
75568.893;-2363;420;0;0;0;11.283339510864108;1;1
75572.883;-2363;420;0;0;0;11.28246071795607;1;1
75577.386;-2362;421;0;0;0;11.281469101793242;1;1
75606.13;-2362;422;0;0;0;11.255636254977889;1;1
75613.371;-2362;422;0;0;0;11.254046605054956;1;1
75661.167;-2362;422;0;0;0;0;2;1
76204.904;-2361;422;0;0;0;11.144965926869741;1;1
76208.903;-2360;421;0;0;0;11.182667543979068;1;1
76212.915;-2359;418;0;0;0;11.258918475617241;1;1
76216.905;-2359;418;0;0;0;11.258052471430716;1;1
76220.889;-2359;417;0;0;0;11.276463909098979;1;1
76224.884;-2359;417;0;0;0;11.275595602016578;1;1
76228.869;-2359;416;0;0;0;11.294002643683179;1;1
76232.862;-2359;415;0;0;0;11.312405114070478;1;1
76236.817;-2359;414;0;0;0;11.330813049620309;1;1
76240.869;-2359;413;0;0;0;11.349196967240225;1;1
76244.798;-2359;411;0;0;0;11.386872080958002;1;1
76248.814;-2359;411;0;0;0;11.385991069606936;1;1
76252.775;-2359;409;0;0;0;11.423650589942937;1;1
76256.765;-2359;407;0;0;0;11.461297960981158;1;1
76260.754;-2359;407;0;0;0;11.460417355656043;1;1
76264.743;-2359;406;0;0;0;11.47879661149776;1;1
76268.732;-2359;405;0;0;0;11.497173043508537;1;1
76272.754;-2359;403;0;0;0;11.53479608926122;1;1
76276.712;-2359;400;0;0;0;11.591682855870248;1;1
76280.727;-2359;399;0;0;0;11.610040571026849;1;1
76284.724;-2359;398;0;0;0;11.628399477877162;1;1
76288.728;-2361;396;0;0;0;11.62750315694411;1;1
76292.696;-2362;393;0;0;0;11.66511375641841;1;1
76296.658;-2364;391;0;0;0;11.664224172992071;1;1
76300.666;-2365;389;0;0;0;11.682570809177966;1;1
76304.672;-2367;387;0;0;0;11.68167013934943;1;1
76308.661;-2368;385;0;0;0;11.700016878428954;1;1
76312.648;-2370;384;0;0;0;11.679877307025913;1;1
76316.608;-2372;382;0;0;0;11.678987389079444;1;1
76320.612;-2374;380;0;0;0;11.678087721023681;1;1
76325.249;-2376;379;0;0;0;11.657808687856882;1;1
76329.246;-2377;378;0;0;0;11.656912370142285;1;1
76333.131;-2378;377;0;0;0;11.656041300239487;1;1
76336.54;-2381;375;0;0;0;11.636043932778207;1;1
76341.04;-2383;374;0;0;0;11.615805464951844;1;1
76345.054;-2384;372;0;0;0;11.634138832390134;1;1
76349.248;-2386;371;0;0;0;11.613972177691313;1;1
76352.652;-2386;370;0;0;0;11.632439223677538;1;1
76357.221;-2388;368;0;0;0;11.631417415869333;1;1
76361.203;-2389;368;0;0;0;11.61130301907912;1;1
76365.247;-2390;367;0;0;0;11.61040040445714;1;1
76368.627;-2391;367;0;0;0;11.590424832894618;1;1
76373.241;-2392;366;0;0;0;11.589397004827013;1;1
76377.234;-2393;365;0;0;0;11.588507659657639;1;1
76381.237;-2394;363;0;0;0;11.606832834876872;1;1
76384.687;-2395;363;0;0;0;11.586848047403773;1;1
76444.62;-2395;362;0;0;0;11.592712836065836;1;1
76452.575;-2395;361;0;0;0;11.610133408876601;1;1
76456.563;-2395;360;0;0;0;11.628433777192186;1;1
76460.552;-2394;358;0;0;0;11.685105853244126;1;1
76464.542;-2393;358;0;0;0;11.703397235289204;1;1
76468.536;-2392;357;0;0;0;11.740869344613163;1;1
76472.772;-2391;356;0;0;0;11.778281033928968;1;1
76476.762;-2389;356;0;0;0;11.815742397480884;1;1
76480.751;-2385;356;0;0;0;11.891558119597121;1;1
76484.742;-2383;356;0;0;0;11.929004853647411;1;1
76488.763;-2379;356;0;0;0;12.00479294234771;1;1
76493.258;-2375;356;0;0;0;12.080459542215012;1;1
76497.237;-2373;356;0;0;0;12.117885629132916;1;1
76500.815;-2367;356;0;0;0;12.232089675558393;1;1
76505.101;-2362;356;0;0;0;12.326939498709956;1;1
76508.566;-2355;356;0;0;0;12.460308645295692;1;1
76513.322;-2346;356;0;0;0;12.631684350960866;1;1
76517.178;-2338;356;0;0;0;12.78408312268346;1;1
76520.849;-2329;356;0;0;0;12.95567042959259;1;1
76525.295;-2318;356;0;0;0;13.16536575158687;1;1
76529.173;-2306;357;0;0;0;13.375170919067205;1;1
76533.301;-2293;358;0;0;0;13.604040453664476;1;1
76537.206;-2281;359;0;0;0;13.813773700345184;1;1
76541.15;-2269;360;0;0;0;14.023465088641135;1;1
76545.141;-2254;361;0;0;0;14.290580800428458;1;1
76549.187;-2241;361;0;0;0;14.538485545307083;1;1
76553.137;-2228;361;0;0;0;14.786379055760603;1;1
76557.036;-2213;362;0;0;0;15.053401655092784;1;1
76561.105;-2198;363;0;0;0;15.320334501885464;1;1
76565.241;-2185;364;0;0;0;15.548907950598975;1;1
76569.264;-2169;364;0;0;0;15.854069038726436;1;1
76573.315;-2156;365;0;0;0;16.082590689393843;1;1
76577.295;-2142;365;0;0;0;16.349388030345;1;1
76581.293;-2126;365;0;0;0;16.654425026171854;1;1
76585.382;-2112;365;0;0;0;16.921102755157502;1;1
76589.301;-2098;365;0;0;0;17.18779466756135;1;1
76593.3;-2086;365;0;0;0;17.416142613021577;1;1
76597.298;-2073;365;0;0;0;17.66359309940255;1;1
76601.357;-2063;365;0;0;0;17.853577813938664;1;1
76605.294;-2053;365;0;0;0;18.043575138287835;1;1
76609.308;-2043;365;0;0;0;18.23351697718365;1;1
76612.517;-2033;365;0;0;0;18.42371338150653;1;1
76617.2;-2024;365;0;0;0;18.594231702032562;1;1
76621.2;-2015;365;0;0;0;18.764964628902455;1;1
76625.172;-2007;365;0;0;0;18.91655462098722;1;1
76629.174;-2000;365;0;0;0;19.048985153840636;1;1
76633.295;-1993;365;0;0;0;19.181351763597164;1;1
76637.25;-1988;365;0;0;0;19.27551375267749;1;1
76641.243;-1984;365;0;0;0;19.350526352481808;1;1
76645.232;-1980;365;0;0;0;19.425528984304098;1;1
76648.879;-1977;365;0;0;0;19.481529397560948;1;1
76652.937;-1975;365;0;0;0;19.518251696859643;1;1
76657.18;-1974;365;0;0;0;19.535783897987578;1;1
76661.228;-1973;365;0;0;0;19.553386134229427;1;1
76665.2;-1973;365;0;0;0;19.551901755955722;1;1
76668.967;-1972;364;0;0;0;19.588716081588665;1;1
76672.958;-1972;363;0;0;0;19.606331614460636;1;1
76735.057;-1971;362;0;0;0;19.62126642181184;1;1
76739.047;-1971;362;0;0;0;19.61977224917958;1;1
76743.037;-1970;361;0;0;0;19.65644616071725;1;1
76747.025;-1970;360;0;0;0;19.6740327631992;1;1
76751.204;-1969;359;0;0;0;19.710625878200926;1;1
76755.167;-1967;357;0;0;0;19.78545356282501;1;1
76758.508;-1966;356;0;0;0;19.822349017421992;1;1
76762.624;-1965;355;0;0;0;19.85894615955452;1;1
76766.491;-1962;354;0;0;0;19.933782834731563;1;1
76770.513;-1958;353;0;0;0;20.02762324241155;1;1
76774.499;-1955;352;0;0;0;20.10239059192862;1;1
76778.487;-1953;352;0;0;0;20.13900375209092;1;1
76782.48;-1951;352;0;0;0;20.175609419728875;1;1
76787.442;-1948;352;0;0;0;20.230903828689968;1;1
76790.427;-1945;351;0;0;0;20.30601914451485;1;1
76795.293;-1941;351;0;0;0;20.38039502086169;1;1
76799.299;-1935;350;0;0;0;20.512282825490704;1;1
76802.599;-1929;349;0;0;0;20.644428315653883;1;1
76807.001;-1923;347;0;0;0;20.795181434336488;1;1
76811.014;-1916;345;0;0;0;20.965123754266642;1;1
76815.296;-1911;343;0;0;0;21.09681643513276;1;1
76818.413;-1905;341;0;0;0;21.248015430594652;1;1
76822.886;-1899;338;0;0;0;21.417698435071276;1;1
76827.169;-1894;336;0;0;0;21.549323992371423;1;1
76831.26;-1890;334;0;0;0;21.66195552474744;1;1
76835.283;-1885;332;0;0;0;21.793648100288273;1;1
76839.278;-1882;331;0;0;0;21.868185360072818;1;1
76843.266;-1879;329;0;0;0;21.96176169671428;1;1
76847.309;-1876;327;0;0;0;22.055300714406997;1;1
76851.275;-1874;326;0;0;0;22.11076862802262;1;1
76855.245;-1873;325;0;0;0;22.147183324842945;1;1
76859.231;-1870;323;0;0;0;22.240710871006222;1;1
76863.172;-1868;321;0;0;0;22.315203081295426;1;1
76867.175;-1868;320;0;0;0;22.332541210344914;1;1
76871.299;-1866;319;0;0;0;22.387899873163793;1;1
76875.309;-1863;317;0;0;0;22.48137030138647;1;1
76878.78;-1862;317;0;0;0;22.498919595028582;1;1
76883.307;-1860;314;0;0;0;22.592145930873784;1;1
76887.0;-1857;313;0;0;0;22.666684632535933;1;1
76891.2;-1854;312;0;0;0;22.740993443819164;1;1
76895.091;-1854;312;0;0;0;22.739309684413204;1;1
76898.287;-1852;310;0;0;0;22.81403707553119;1;1
76902.311;-1851;310;0;0;0;22.831316506792593;1;1
76906.287;-1849;310;0;0;0;22.867638815271388;1;1
76911.117;-1849;309;0;0;0;22.884560631559086;1;1
76991.549;-1849;309;0;0;0;0;2;1
77078.355;-1848;309;0;0;0;22.83095022016602;1;1
77102.259;-1848;309;0;0;0;22.820606059572206;1;1
77111.235;-1847;309;0;0;0;22.835674994410947;1;1
77115.224;-1846;309;0;0;0;22.85289820606644;1;1
77119.218;-1845;309;0;0;0;22.870116647447812;1;1
77123.212;-1844;309;0;0;0;22.887332482914836;1;1
77127.194;-1843;309;0;0;0;22.904550920188914;1;1
77131.181;-1842;309;0;0;0;22.921764588665997;1;1
77135.171;-1841;310;0;0;0;22.9200321782098;1;1
77139.16;-1839;310;0;0;0;22.956181952061886;1;1
77143.149;-1837;311;0;0;0;22.973386950529093;1;1
77147.166;-1836;311;0;0;0;22.9905771585548;1;1
77151.128;-1835;311;0;0;0;23.007788714041475;1;1
77155.118;-1833;311;0;0;0;23.043920500632865;1;1
77159.11;-1831;311;0;0;0;23.08004595409445;1;1
77163.097;-1830;312;0;0;0;23.078303813961384;1;1
77167.086;-1828;312;0;0;0;23.114422525055865;1;1
77171.085;-1826;312;0;0;0;23.150531399342103;1;1
77175.065;-1824;312;0;0;0;23.186643145883487;1;1
77179.053;-1821;312;0;0;0;23.241672379140418;1;1
77183.207;-1820;313;0;0;0;23.23984525215355;1;1
77187.201;-1817;313;0;0;0;23.294859346831448;1;1
77191.222;-1815;313;0;0;0;23.330931111537407;1;1
77195.206;-1812;313;0;0;0;23.385934404875837;1;1
77198.843;-1811;313;0;0;0;23.40324458269281;1;1
77202.86;-1808;313;0;0;0;23.458219851041818;1;1
77207.188;-1806;313;0;0;0;23.49413206622909;1;1
77211.24;-1804;313;0;0;0;23.53016124061905;1;1
77215.236;-1804;313;0;0;0;23.528382870792562;1;1
77219.298;-1802;313;0;0;0;23.564399480191287;1;1
77223.272;-1801;313;0;0;0;23.58153921377371;1;1
77231.249;-1801;313;0;0;0;23.577982475338366;1;1
77239.17;-1799;313;0;0;0;23.61226163384071;1;1
77243.202;-1799;313;0;0;0;23.610461933678305;1;1
77271.321;-1798;313;0;0;0;23.61681197335336;1;1
77279.325;-1795;314;0;0;0;23.651022289936183;1;1
77283.323;-1795;315;0;0;0;23.63034702477403;1;1
77287.321;-1795;317;0;0;0;23.59078714221639;1;1
77291.111;-1793;320;0;0;0;23.57021213965268;1;1
77295.366;-1792;323;0;0;0;23.530548411723863;1;1
77299.367;-1791;326;0;0;0;23.49100372923461;1;1
77303.365;-1791;327;0;0;0;23.470348368133866;1;1
77307.525;-1791;328;0;0;0;23.44962440102211;1;1
77311.367;-1791;329;0;0;0;23.429044346272363;1;1
77315.366;-1791;330;0;0;0;23.408397898665875;1;1
90321.17;-1791;331;0;0;0;18.778916917554916;1;1
90325.365;-1791;331;0;0;0;18.77772300057829;1;1
90329.376;-1789;339;0;0;0;18.685653836942166;1;1
90333.374;-1787;347;0;0;0;18.593599528416615;1;1
90337.164;-1783;357;0;0;0;18.501614686372626;1;1
90341.371;-1779;366;0;0;0;18.424675962451055;1;1
90345.371;-1776;377;0;0;0;18.302351729474513;1;1
90348.829;-1770;387;0;0;0;18.24079224426966;1;1
90366.793;-1767;397;0;0;0;18.129806964205624;1;1
90366.793;-1757;416;0;0;0;17.99349262612889;1;1
90369.054;-1755;420;0;0;0;17.962585418833424;1;1
90373.306;-1754;424;0;0;0;17.915995094500587;1;1
90377.201;-1752;427;0;0;0;17.89979467784587;1;1
90381.094;-1751;428;0;0;0;17.898739471429934;1;1
90384.793;-1750;431;0;0;0;17.86745314551894;1;1
90389.207;-1750;432;0;0;0;17.851118131810686;1;1
90393.304;-1750;433;0;0;0;17.834870897033444;1;1
90397.314;-1750;434;0;0;0;17.818649146559373;1;1
90401.217;-1750;435;0;0;0;17.802458201576595;1;1
90405.23;-1749;436;0;0;0;17.801376779066718;1;1
90409.23;-1749;437;0;0;0;17.78516268186691;1;1
90413.176;-1749;438;0;0;0;17.76896507069475;1;1
90417.293;-1749;438;0;0;0;17.767857911741842;1;1
90433.289;-1748;439;0;0;0;17.763557517045033;1;1
90465.083;-1748;439;0;0;0;17.755016136118606;1;1
90469.375;-1748;440;0;0;0;17.738741188454224;1;1
90473.37;-1748;443;0;0;0;17.692304691246147;1;1
90476.984;-1748;446;0;0;0;17.645975462568;1;1
90481.162;-1750;448;0;0;0;17.58438136800681;1;1
90485.154;-1751;450;0;0;0;17.53796326492167;1;1
90489.371;-1753;453;0;0;0;17.461255326382084;1;1
90492.966;-1755;457;0;0;0;17.369603484151984;1;1
90497.372;-1755;458;0;0;0;17.353330497142082;1;1
90501.37;-1756;461;0;0;0;17.291820911271103;1;1
90505.359;-1758;463;0;0;0;17.230321102903783;1;1
90509.35;-1759;466;0;0;0;17.16882819090153;1;1
90513.336;-1762;468;0;0;0;17.092231494644466;1;1
90517.328;-1762;469;0;0;0;17.07608881524645;1;1
90521.277;-1764;472;0;0;0;16.99951644308827;1;1
90525.292;-1764;472;0;0;0;16.998485155442005;1;1
90529.302;-1765;473;0;0;0;16.967237578705394;1;1
90536.996;-1765;473;0;0;0;16.965265409265047;1;1
90541.228;-1766;474;0;0;0;16.93396858022224;1;1
90553.228;-1766;474;0;0;0;16.930899456374647;1;1
90561.302;-1767;475;0;0;0;16.898631977968414;1;1
90705.556;-1767;475;0;0;0;0;2;1
98949.125;-1767;473;0;0;0;15.02556067692014;1;1
98953.114;-1767;473;0;0;0;15.024757342127128;1;1
98957.377;-1765;467;0;0;0;15.13111675562374;1;1
98961.205;-1762;463;0;0;0;15.224151304155614;1;1
98965.195;-1757;456;0;0;0;15.384147180404092;1;1
98969.184;-1751;451;0;0;0;15.5307260473726;1;1
98973.171;-1744;446;0;0;0;15.69068905801692;1;1
98977.161;-1735;442;0;0;0;15.864033017447476;1;1
98981.152;-1726;437;0;0;0;16.050756188906306;1;1
98985.198;-1716;433;0;0;0;16.237447428249574;1;1
98989.297;-1706;430;0;0;0;16.410710269874734;1;1
98993.202;-1695;427;0;0;0;16.597392979568006;1;1
98996.667;-1686;424;0;0;0;16.757364731196397;1;1
99001.304;-1675;422;0;0;0;16.93045040623705;1;1
99005.171;-1665;419;0;0;0;17.10369097249377;1;1
99009.298;-1654;416;0;0;0;17.290246343019145;1;1
99012.997;-1642;412;0;0;0;17.50366575910539;1;1
99017.264;-1631;408;0;0;0;17.7035377882148;1;1
99021.237;-1617;403;0;0;0;17.957020534194445;1;1
99025.3;-1605;399;0;0;0;18.17028424483977;1;1
99028.931;-1587;394;0;0;0;18.47735680928825;1;1
99045.61;-1563;386;0;0;0;18.901596121992185;1;1
99046.575;-1458;364;0;0;0;20.601402734653494;1;1
99048.598;-1419;356;0;0;0;21.229980469756555;1;1
99052.561;-1379;347;0;0;0;21.884726865959742;1;1
99057.104;-1333;338;0;0;0;22.619534872764447;1;1
99061.232;-1288;328;0;0;0;23.35438323897806;1;1
99065.236;-1245;319;0;0;0;24.049041737359516;1;1
99068.875;-1197;312;0;0;0;24.783893349179326;1;1
99072.909;-1149;302;0;0;0;25.55868303733769;1;1
99077.253;-1101;292;0;0;0;26.333279850549;1;1
99080.769;-1056;285;0;0;0;27.027806327570726;1;1
99084.703;-1009;275;0;0;0;27.789009410653716;1;1
99088.695;-961;266;0;0;0;28.550110212924285;1;1
99093.103;-916;258;0;0;0;29.25745502228162;1;1
99097.251;-871;251;0;0;0;29.951443479653022;1;1
99113.208;-724;221;0;0;0;32.31230203699641;1;1
99116.765;-697;213;0;0;0;32.77884307160307;1;1
99120.779;-670;206;0;0;0;33.23176360167057;1;1
99125.238;-648;201;0;0;0;33.590830045724445;1;1
99129.293;-629;195;0;0;0;33.92329423026274;1;1
99132.982;-610;190;0;0;0;34.242519239656154;1;1
99137.091;-596;185;0;0;0;34.49466854815029;1;1
99141.305;-584;179;0;0;0;34.733372103334695;1;1
99145.295;-570;175;0;0;0;34.97215348962669;1;1
99149.331;-559;170;0;0;0;35.184152074032916;1;1
99152.496;-549;167;0;0;0;35.356438077202206;1;1
99157.301;-541;164;0;0;0;35.50119785131674;1;1
99161.44;-533;160;0;0;0;35.659622011214445;1;1
99164.427;-529;157;0;0;0;35.75175441209728;1;1
99169.197;-524;153;0;0;0;35.869753929879685;1;1
99173.178;-519;150;0;0;0;35.974754275189284;1;1
99177.302;-516;148;0;0;0;36.039585977450095;1;1
99180.584;-514;145;0;0;0;36.104816746007295;1;1
99184.606;-510;143;0;0;0;36.183045699053096;1;1
99188.562;-508;141;0;0;0;36.234576556084676;1;1
99192.551;-505;138;0;0;0;36.312806208105755;1;1
99196.554;-504;136;0;0;0;36.350942499381794;1;1
99200.569;-501;133;0;0;0;36.42914494571663;1;1
99205.191;-500;130;0;0;0;36.48032726553686;1;1
99209.178;-497;128;0;0;0;36.5451702712413;1;1
99212.518;-494;126;0;0;0;36.61032274330217;1;1
99217.233;-491;122;0;0;0;36.70150732209095;1;1
99221.224;-487;119;0;0;0;36.79303616668648;1;1
99225.318;-485;117;0;0;0;36.844441698805724;1;1
99228.835;-484;116;0;0;0;36.86941860131741;1;1
99233.301;-481;113;0;0;0;36.94733703904308;1;1
99237.305;-480;112;0;0;0;36.97206603523434;1;1
99241.243;-478;111;0;0;0;37.01017642331866;1;1
99245.042;-474;108;0;0;0;37.101754585898355;1;1
99248.493;-470;105;0;0;0;37.193496253930064;1;1
99252.481;-467;103;0;0;0;37.2582633214611;1;1
99257.303;-465;101;0;0;0;37.309259414671246;1;1
99261.179;-461;99;0;0;0;37.38741645811157;1;1
99265.078;-458;98;0;0;0;37.43885953946278;1;1
99269.073;-455;96;0;0;0;37.50359570728772;1;1
99273.028;-452;95;0;0;0;37.55499925637365;1;1
99277.1;-446;92;0;0;0;37.67306389010003;1;1
99280.811;-440;89;0;0;0;37.79129774502449;1;1
99284.851;-436;87;0;0;0;37.869322468849774;1;1
99288.815;-431;84;0;0;0;37.9740631811289;1;1
99293.151;-425;81;0;0;0;38.0919460057139;1;1
99296.756;-420;78;0;0;0;38.19684629332894;1;1
99301.018;-417;76;0;0;0;38.261378417652935;1;1
99305.249;-416;74;0;0;0;38.29923898438315;1;1
99309.181;-415;73;0;0;0;38.32390884875045;1;1
99313.208;-414;72;0;0;0;38.348527531254916;1;1
99317.222;-414;71;0;0;0;38.35981231861617;1;1
99320.606;-414;71;0;0;0;38.35808100869269;1;1
99325.208;-414;70;0;0;0;38.36906328433527;1;1
99328.765;-414;69;0;0;0;38.38057907492163;1;1
99333.302;-414;68;0;0;0;38.39159205198298;1;1
99337.3;-414;68;0;0;0;38.389545370708866;1;1
99341.304;-413;66;0;0;0;38.4274967005954;1;1
99345.451;-412;65;0;0;0;38.452037756007876;1;1
99348.54;-412;65;0;0;0;38.45045416332558;1;1
99353.199;-412;64;0;0;0;38.461397455215305;1;1
99357.181;-410;63;0;0;0;38.49934819723669;1;1
99360.544;-409;61;0;0;0;38.53761289681011;1;1
99365.111;-408;60;0;0;0;38.56192568739698;1;1
99369.25;-405;58;0;0;0;38.62644160397778;1;1
99373.197;-403;56;0;0;0;38.67772145784409;1;1
99377.29;-401;55;0;0;0;38.715593332260575;1;1
99381.224;-397;53;0;0;0;38.79352277436988;1;1
99385.175;-392;50;0;0;0;38.89808689240945;1;1
99389.169;-388;47;0;0;0;38.98929253555591;1;1
99393.174;-384;45;0;0;0;39.06715833724738;1;1
99396.557;-379;43;0;0;0;39.158664044950356;1;1
99401.189;-376;41;0;0;0;39.222862398964324;1;1
99405.175;-374;39;0;0;0;39.27406866601962;1;1
99409.291;-371;36;0;0;0;39.35184448183033;1;1
99413.276;-370;36;0;0;0;39.36307638466914;1;1
99417.299;-368;33;0;0;0;39.42756766206845;1;1
99421.173;-366;31;0;0;0;39.47881096694197;1;1
99425.299;-364;29;0;0;0;39.52991630858774;1;1
99428.918;-362;27;0;0;0;39.581283294991074;1;1
99433.299;-361;26;0;0;0;39.60560857500046;1;1
99437.172;-357;23;0;0;0;39.6967821024055;1;1
99441.296;-355;23;0;0;0;39.721233903712324;1;1
99445.22;-351;20;0;0;0;39.812364724508555;1;1
99449.296;-348;19;0;0;0;39.86346191771852;1;1
99453.298;-346;18;0;0;0;39.90127914953533;1;1
99457.308;-343;17;0;0;0;39.95240112732603;1;1
99461.179;-340;15;0;0;0;40.01690401354504;1;1
99465.305;-337;14;0;0;0;40.06795258526217;1;1
99469.224;-334;12;0;0;0;40.13241700975557;1;1
99473.3;-329;10;0;0;0;40.22341110072443;1;1
99476.827;-323;8;0;0;0;40.327999465168205;1;1
99481.293;-319;7;0;0;0;40.39214638795261;1;1
99485.293;-314;6;0;0;0;40.469844649161914;1;1
99489.308;-309;4;0;0;0;40.56083390519496;1;1
99493.301;-304;3;0;0;0;40.638518686340056;1;1
99496.559;-300;1;0;0;0;40.71659341560791;1;1
99501.298;-296;0;0;0;0;40.78055227751468;1;1
99505.298;-293;-2;0;0;0;40.79168654252459;1;1
99509.301;-290;-3;0;0;0;40.81612181467786;1;1
99513.288;-288;-4;0;0;0;40.82726006222345;1;1
99517.283;-287;-4;0;0;0;40.838392782304936;1;1
99521.309;-286;-6;0;0;0;40.8229040834011;1;1
99525.298;-284;-6;0;0;0;40.84734009596452;1;1
99528.511;-282;-7;0;0;0;40.858894936871344;1;1
99533.226;-280;-9;0;0;0;40.856332775468836;1;1
99537.284;-278;-9;0;0;0;40.880725628890254;1;1
99541.301;-275;-10;0;0;0;40.9051381521173;1;1
99544.734;-271;-11;0;0;0;40.94316346907076;1;1
99548.43;-266;-13;0;0;0;40.9810419997706;1;1
99553.299;-262;-15;0;0;0;41.00498102821585;1;1
99557.303;-257;-16;0;0;0;41.05597946903212;1;1
99561.178;-255;-16;0;0;0;41.080453688808035;1;1
99565.215;-253;-17;0;0;0;41.09154293107079;1;1
99569.35;-250;-18;0;0;0;41.115870638331266;1;1
99573.295;-245;-20;0;0;0;41.15359207785908;1;1
99576.809;-242;-21;0;0;0;41.17825365525122;1;1
99593.797;-239;-22;0;0;0;41.1955353660814;1;1
99594.794;-233;-24;0;0;0;41.248144398272096;1;1
99596.346;-232;-25;0;0;0;41.247293711108576;1;1
99601.25;-231;-26;0;0;0;41.24460594565976;1;1
99605.187;-230;-26;0;0;0;41.255735294592455;1;1
99609.383;-230;-27;0;0;0;41.24014921440638;1;1
99613.329;-229;-27;0;0;0;41.25127266154606;1;1
99617.222;-228;-28;0;0;0;41.249139248033906;1;1
99620.458;-227;-29;0;0;0;41.24736604682082;1;1
99625.416;-225;-29;0;0;0;41.27121615474684;1;1
99629.48;-225;-29;0;0;0;41.26898831711733;1;1
99633.23;-223;-29;0;0;0;41.293496668747764;1;1
99636.463;-220;-30;0;0;0;41.3182862874861;1;1
99640.586;-218;-31;0;0;0;41.32930448756829;1;1
99644.616;-215;-31;0;0;0;41.366932365875655;1;1
99649.227;-213;-31;0;0;0;41.39095767322424;1;1
99652.622;-210;-31;0;0;0;41.428927254495164;1;1
99657.307;-206;-31;0;0;0;41.47946083552194;1;1
