timeInMsSinceStart;x;y;button;dx;dy;pace;Action;user
32598.498;-1782;504;0;0;0;-64.44295589709287;1;1
32602.383;-1782;503;0;0;0;-64.36527267390987;1;1
32606.368;-1780;503;0;0;0;-64.22511436759909;1;1
32609.995;-1778;501;0;0;0;-63.96225159048659;1;1
32614.391;-1778;501;0;0;0;-63.944795402729284;1;1
32618.378;-1776;500;0;0;0;-63.74277067293808;1;1
32622.368;-1776;499;0;0;0;-63.66493726800847;1;1
32626.496;-1774;498;0;0;0;-63.46252661874574;1;1
32630.498;-1773;496;0;0;0;-63.26071396165818;1;1
32634.494;-1772;496;0;0;0;-63.18303480331134;1;1
32638.488;-1772;495;0;0;0;-63.105401952585275;1;1
32642.495;-1771;495;0;0;0;-63.02775675475348;1;1
32646.498;-1771;493;0;0;0;-62.88820688745446;1;1
32650.495;-1770;493;0;0;0;-62.81069303113503;1;1
32662.485;-1770;492;0;0;0;-62.702180488443176;1;1
32666.493;-1770;492;0;0;0;-62.68662886161702;1;1
32669.974;-1768;490;0;0;0;-62.42565299614984;1;1
32674.511;-1768;490;0;0;0;-62.40813510142776;1;1
32678.511;-1768;489;0;0;0;-62.3308626071961;1;1
32682.538;-1767;489;0;0;0;-62.253524418064;1;1
32686.115;-1766;487;0;0;0;-62.05433982340966;1;1
32690.504;-1766;487;0;0;0;-62.03751082026256;1;1
32694.207;-1766;486;0;0;0;-61.96154307099445;1;1
32710.18;-1766;486;0;0;0;-61.900462698244255;1;1
32854.6;-1766;486;0;0;0;0;2;1
33182.579;-1765;484;0;0;0;-59.967022934747725;1;1
33186.612;-1764;482;0;0;0;-59.77266602577419;1;1
33190.564;-1762;480;0;0;0;-59.51875401174683;1;1
33194.56;-1762;480;0;0;0;-59.5045018781071;1;1
33198.567;-1762;477;0;0;0;-59.3104886105889;1;1
33202.354;-1761;476;0;0;0;-59.177243450926944;1;1
33206.101;-1761;474;0;0;0;-59.044200152892145;1;1
33210.562;-1760;472;0;0;0;-58.848831838714695;1;1
33214.563;-1760;469;0;0;0;-58.655182700120704;1;1
33218.358;-1760;467;0;0;0;-58.52218556307946;1;1
33222.115;-1760;466;0;0;0;-58.44920674196344;1;1
33226.562;-1760;463;0;0;0;-58.254233076143485;1;1
33230.57;-1760;463;0;0;0;-58.24027197609064;1;1
33233.741;-1760;460;0;0;0;-58.04988033115812;1;1
33237.73;-1760;458;0;0;0;-57.91650137950652;1;1
33242.568;-1760;456;0;0;0;-57.78025470038189;1;1
33246.568;-1760;454;0;0;0;-57.64697244970541;1;1
33250.574;-1760;453;0;0;0;-57.57345677305433;1;1
33254.573;-1760;450;0;0;0;-57.38058181402171;1;1
33258.563;-1760;449;0;0;0;-57.307219706806706;1;1
33262.561;-1760;446;0;0;0;-57.11450365825259;1;1
33266.561;-1760;446;0;0;0;-57.100872360516654;1;1
33270.263;-1760;443;0;0;0;-56.909302320587166;1;1
33274.561;-1760;442;0;0;0;-56.83507701123116;1;1
33278.636;-1760;439;0;0;0;-56.64239728750887;1;1
33282.292;-1760;437;0;0;0;-56.51083168981991;1;1
33286.542;-1760;434;0;0;0;-56.31773212962375;1;1
33290.51;-1760;433;0;0;0;-56.24483615503865;1;1
33294.49;-1760;429;0;0;0;-55.993232681725;1;1
33298.49;-1760;427;0;0;0;-55.86078824574673;1;1
33302.478;-1760;424;0;0;0;-55.66890777186179;1;1
33306.501;-1760;420;0;0;0;-55.417478136882245;1;1
33310.481;-1760;417;0;0;0;-55.225820642007314;1;1
33314.486;-1760;414;0;0;0;-55.034172056098676;1;1
33318.277;-1760;411;0;0;0;-54.84331289299665;1;1
33322.491;-1760;408;0;0;0;-54.651165003463426;1;1
33326.481;-1760;405;0;0;0;-54.4598386633225;1;1
33330.477;-1760;402;0;0;0;-54.26858372073256;1;1
33334.486;-1760;398;0;0;0;-54.01795214437305;1;1
33338.481;-1760;396;0;0;0;-53.88630785158558;1;1
33342.471;-1760;394;0;0;0;-53.754741999809454;1;1
33346.5;-1760;391;0;0;0;-53.56373101196911;1;1
33350.487;-1760;387;0;0;0;-53.313575251102186;1;1
33354.333;-1760;383;0;0;0;-53.06398198531232;1;1
33358.496;-1760;379;0;0;0;-52.813509149703094;1;1
33362.488;-1760;374;0;0;0;-52.504366316497155;1;1
33366.489;-1761;370;0;0;0;-52.31396779381321;1;1
33370.103;-1761;366;0;0;0;-52.0655556343589;1;1
33374.552;-1762;362;0;0;0;-51.87396937538701;1;1
33378.555;-1763;359;0;0;0;-51.7431208321005;1;1
33382.548;-1763;358;0;0;0;-51.67162139444522;1;1
33385.932;-1764;357;0;0;0;-51.661262081077965;1;1
33390.552;-1764;355;0;0;0;-51.52866904113143;1;1
33394.555;-1764;355;0;0;0;-51.516454947853504;1;1
33398.555;-1764;354;0;0;0;-51.44505549672362;1;1
33402.734;-1764;353;0;0;0;-51.3731455877659;1;1
33406.556;-1764;353;0;0;0;-51.361527221994045;1;1
33410.744;-1764;352;0;0;0;-51.28964469172587;1;1
33414.548;-1764;351;0;0;0;-51.21896099912697;1;1
33430.566;-1764;351;0;0;0;-51.17048344702812;1;1
33622.572;-1764;351;0;0;0;-50.59645094525096;1;1
33630.589;-1764;352;0;0;0;-50.63116092755352;1;1
33634.227;-1764;353;0;0;0;-50.67879220994566;1;1
33646.579;-1764;353;0;0;0;-50.642270005913716;1;1
33654.129;-1764;354;0;0;0;-50.67829013198633;1;1
33662.579;-1764;355;0;0;0;-50.71161806667261;1;1
33670.325;-1764;355;0;0;0;-50.6887316851999;1;1
33862.752;-1764;355;0;0;0;0;2;1
34415.966;-1764;356;0;0;0;-48.634169921089246;1;1
34423.84;-1764;358;0;0;0;-48.72442198073091;1;1
34428.493;-1764;359;0;0;0;-48.767569856195934;1;1
34432.499;-1765;362;0;0;0;-48.97981406860923;1;1
34436.218;-1768;366;0;0;0;-49.36007314437777;1;1
34452.208;-1774;381;0;0;0;-50.4863040297488;1;1
34456.362;-1777;387;0;0;0;-50.9760237197288;1;1
34460.444;-1779;392;0;0;0;-51.35432551858261;1;1
34464.423;-1781;398;0;0;0;-51.78843854850706;1;1
34468.493;-1783;403;0;0;0;-52.166420792277094;1;1
34472.489;-1786;409;0;0;0;-52.655771189411496;1;1
34476.484;-1788;414;0;0;0;-53.03360867218035;1;1
34480.491;-1790;419;0;0;0;-53.41124253244065;1;1
34484.487;-1792;423;0;0;0;-53.73311662088783;1;1
34488.485;-1793;427;0;0;0;-53.999229662894656;1;1
34492.482;-1795;430;0;0;0;-54.265227414948576;1;1
34496.49;-1796;433;0;0;0;-54.4754863924404;1;1
34500.489;-1797;434;0;0;0;-54.57452930024227;1;1
34504.486;-1798;436;0;0;0;-54.72909680488199;1;1
34508.496;-1798;436;0;0;0;-54.71690556289836;1;1
34512.494;-1799;437;0;0;0;-54.815831856351195;1;1
34535.729;-1799;437;0;0;0;-54.74518749866188;1;1
34608.211;-1799;437;0;0;0;-54.5259764624563;1;1
34612.495;-1801;433;0;0;0;-54.40261291607506;1;1
34617.209;-1803;429;0;0;0;-54.27801897047133;1;1
34620.234;-1806;424;0;0;0;-54.15853943528378;1;1
34624.543;-1807;421;0;0;0;-54.03527007368888;1;1
34628.542;-1808;419;0;0;0;-53.968163749783066;1;1
34632.532;-1809;416;0;0;0;-53.845943775676474;1;1
34636.494;-1810;413;0;0;0;-53.72386057014475;1;1
34640.546;-1811;410;0;0;0;-53.601564680407016;1;1
34644.542;-1813;406;0;0;0;-53.479488548635594;1;1
34648.532;-1813;404;0;0;0;-53.35748384186011;1;1
34652.461;-1814;402;0;0;0;-53.29082118234641;1;1
34656.534;-1814;401;0;0;0;-53.22376510534256;1;1
34660.535;-1814;400;0;0;0;-53.156949943449824;1;1
34664.532;-1814;399;0;0;0;-53.09017592178782;1;1
34668.376;-1814;398;0;0;0;-53.02387797922752;1;1
34672.54;-1814;397;0;0;0;-52.956675219188064;1;1
34676.536;-1814;395;0;0;0;-52.834955870979016;1;1
34680.533;-1814;394;0;0;0;-52.76831145695234;1;1
34684.371;-1814;393;0;0;0;-52.70215733365372;1;1
34688.528;-1814;393;0;0;0;-52.69010775127035;1;1
34696.53;-1814;392;0;0;0;-52.61195254500838;1;1
34700.534;-1814;390;0;0;0;-52.49044632653993;1;1
34704.529;-1814;389;0;0;0;-52.423971229021205;1;1
34708.609;-1814;389;0;0;0;-52.412220244280505;1;1
34712.531;-1814;388;0;0;0;-52.346001688254674;1;1
34728.528;-1814;387;0;0;0;-52.245167472927044;1;1
34735.721;-1814;386;0;0;0;-52.16969424609415;1;1
34740.543;-1814;386;0;0;0;-52.15589776259424;1;1
34744.535;-1814;384;0;0;0;-52.034819134864385;1;1
34748.538;-1814;382;0;0;0;-51.913762195828255;1;1
34752.758;-1814;381;0;0;0;-51.846948902968435;1;1
34756.536;-1814;380;0;0;0;-51.781420596150454;1;1
34760.537;-1814;379;0;0;0;-51.715287619721714;1;1
34764.54;-1814;379;0;0;0;-51.70394910272014;1;1
34768.367;-1814;378;0;0;0;-51.638354100019605;1;1
34772.374;-1814;377;0;0;0;-51.57227835649989;1;1
34776.532;-1814;377;0;0;0;-51.56054107916432;1;1
34780.538;-1814;375;0;0;0;-51.439791557208906;1;1
34784.534;-1814;374;0;0;0;-51.373834261226484;1;1
34788.534;-1814;373;0;0;0;-51.3078945728883;1;1
34792.53;-1814;371;0;0;0;-51.187307647695484;1;1
34796.537;-1814;370;0;0;0;-51.12141801518771;1;1
34800.54;-1814;370;0;0;0;-51.11023176002921;1;1
34803.757;-1814;369;0;0;0;-51.04659176553983;1;1
34808.538;-1814;367;0;0;0;-50.92397787735637;1;1
34812.539;-1814;367;0;0;0;-50.91284769323283;1;1
34816.548;-1814;365;0;0;0;-50.79246901700352;1;1
34819.912;-1814;364;0;0;0;-50.72853327101022;1;1
34824.552;-1814;363;0;0;0;-50.661091762905;1;1
34828.541;-1814;363;0;0;0;-50.65006188804437;1;1
34832.543;-1814;362;0;0;0;-50.584433003619594;1;1
34835.994;-1814;361;0;0;0;-50.52035143615011;1;1
34840.54;-1814;360;0;0;0;-50.453280453204634;1;1
34844.537;-1814;359;0;0;0;-50.38775119575478;1;1
34848.371;-1814;358;0;0;0;-50.32269770659349;1;1
34852.448;-1814;357;0;0;0;-50.257005714853854;1;1
34856.539;-1814;356;0;0;0;-50.19130462078262;1;1
34860.537;-1814;355;0;0;0;-50.125886805940354;1;1
34864.373;-1814;354;0;0;0;-50.06093925216692;1;1
34868.37;-1814;354;0;0;0;-50.05004187266017;1;1
34872.531;-1814;352;0;0;0;-49.92980424903178;1;1
34876.537;-1814;352;0;0;0;-49.918915785101525;1;1
34880.418;-1814;351;0;0;0;-49.853945898998624;1;1
34888.532;-1814;351;0;0;0;-49.83193960760612;1;1
34896.532;-1814;350;0;0;0;-49.75588349727852;1;1
34900.537;-1814;349;0;0;0;-49.69068364920987;1;1
34903.569;-1815;348;0;0;0;-49.68249407424826;1;1
34908.54;-1815;348;0;0;0;-49.669073008266096;1;1
34920.28;-1815;347;0;0;0;-49.583097388208984;1;1
34936.442;-1816;347;0;0;0;-49.59387553619309;1;1
35040.747;-1816;347;0;0;0;0;2;1
35055.919;-1816;347;0;0;0;-49.27443661636218;1;1
35064.857;-1816;347;0;0;0;-49.25070494786377;1;1
35067.85;-1816;350;0;0;0;-49.404391538584754;1;1
35072.286;-1816;351;0;0;0;-49.44645022156372;1;1
35076.493;-1816;353;0;0;0;-49.542950129743296;1;1
35080.476;-1816;354;0;0;0;-49.586165492131386;1;1
35084.49;-1816;357;0;0;0;-49.736935213281825;1;1
35088.482;-1816;358;0;0;0;-49.780066285521784;1;1
35092.005;-1816;362;0;0;0;-49.98585437985311;1;1
35096.364;-1816;363;0;0;0;-50.02792687982759;1;1
35099.904;-1816;365;0;0;0;-50.125968387186745;1;1
35103.896;-1816;366;0;0;0;-50.16898020228799;1;1
35107.911;-1816;370;0;0;0;-50.37319169918614;1;1
35111.949;-1816;371;0;0;0;-50.416007308063634;1;1
35116.494;-1816;374;0;0;0;-50.564900210626185;1;1
35119.735;-1816;377;0;0;0;-50.71727333623166;1;1
35124.263;-1816;378;0;0;0;-50.75865115410671;1;1
35128.442;-1816;381;0;0;0;-50.90836253090817;1;1
35132.379;-1816;382;0;0;0;-50.9512912098768;1;1
35136.37;-1816;386;0;0;0;-51.15508778680063;1;1
35140.506;-1816;388;0;0;0;-51.251065337917055;1;1
35144.418;-1817;390;0;0;0;-51.4012721868521;1;1
35148.657;-1818;392;0;0;0;-51.55051172331591;1;1
35152.342;-1818;394;0;0;0;-51.64758754011336;1;1
35156.334;-1818;396;0;0;0;-51.743773199910535;1;1
35160.323;-1818;399;0;0;0;-51.893535051938564;1;1
35164.367;-1819;402;0;0;0;-52.096676853746615;1;1
35168.36;-1820;405;0;0;0;-52.29987354254962;1;1
35172.365;-1820;408;0;0;0;-52.44937510239415;1;1
35176.43;-1821;410;0;0;0;-52.5986434799134;1;1
35180.47;-1821;413;0;0;0;-52.74791748811954;1;1
35184.35;-1821;415;0;0;0;-52.84403999806613;1;1
35188.346;-1821;417;0;0;0;-52.93979385811675;1;1
35192.335;-1822;420;0;0;0;-53.142560994066656;1;1
35196.325;-1822;421;0;0;0;-53.184721452779726;1;1
35200.313;-1824;425;0;0;0;-53.49434131508135;1;1
35204.302;-1824;425;0;0;0;-53.482928650296785;1;1
35208.283;-1824;428;0;0;0;-53.63195835892838;1;1
35212.269;-1824;429;0;0;0;-53.67398995868707;1;1
35216.289;-1824;431;0;0;0;-53.76935469612244;1;1
35220.248;-1825;433;0;0;0;-53.91829139827978;1;1
35224.269;-1825;435;0;0;0;-54.01356012831186;1;1
35228.228;-1825;436;0;0;0;-54.055552549501826;1;1
35231.745;-1825;439;0;0;0;-54.20561326628713;1;1
35235.78;-1826;440;0;0;0;-54.30072123851776;1;1
35240.445;-1826;443;0;0;0;-54.44733869415425;1;1
35244.35;-1826;446;0;0;0;-54.59609748376033;1;1
35248.484;-1826;448;0;0;0;-54.69076852374996;1;1
35252.599;-1826;451;0;0;0;-54.83879847125647;1;1
35256.481;-1826;453;0;0;0;-54.93411266527834;1;1
35260.489;-1826;457;0;0;0;-55.13566305860452;1;1
35264.4;-1826;460;0;0;0;-55.28410190763204;1;1
35268.488;-1826;463;0;0;0;-55.43195591496546;1;1
35271.517;-1826;467;0;0;0;-55.636173531570066;1;1
35276.469;-1826;470;0;0;0;-55.781326969040876;1;1
35279.461;-1826;473;0;0;0;-55.932242935145126;1;1
35284.448;-1826;476;0;0;0;-56.07715236279457;1;1
35288.438;-1826;479;0;0;0;-56.22496930654434;1;1
35292.429;-1826;483;0;0;0;-56.425952488709214;1;1
35296.416;-1826;489;0;0;0;-56.733303817113544;1;1
35300.43;-1826;495;0;0;0;-57.040442791335785;1;1
35304.395;-1826;502;0;0;0;-57.400798227522934;1;1
35307.855;-1827;510;0;0;0;-57.8689298524321;1;1
35311.847;-1827;518;0;0;0;-58.282061781112574;1;1
35316.384;-1828;527;0;0;0;-58.799646160104;1;1
35320.389;-1829;535;0;0;0;-59.26550531789645;1;1
35324.347;-1829;545;0;0;0;-59.78445710398776;1;1
35328.339;-1829;553;0;0;0;-60.1968207577765;1;1
35332.399;-1829;561;0;0;0;-60.60879060124982;1;1
35336.5;-1829;569;0;0;0;-61.02044992305528;1;1
35340.481;-1829;575;0;0;0;-61.326128955628235;1;1
35344.471;-1829;583;0;0;0;-61.737819282202025;1;1
35348.459;-1829;590;0;0;0;-62.09626810981931;1;1
35352.45;-1829;597;0;0;0;-62.454555290402276;1;1
35356.439;-1829;604;0;0;0;-62.812697417018796;1;1
35360.427;-1829;610;0;0;0;-63.11765130202698;1;1
35364.434;-1829;616;0;0;0;-63.422412303269226;1;1
35368.36;-1829;621;0;0;0;-63.67429975368491;1;1
35371.855;-1829;627;0;0;0;-63.98055076069536;1;1
35375.85;-1829;632;0;0;0;-64.23198813425313;1;1
35379.833;-1829;638;0;0;0;-64.53634556637955;1;1
35384.006;-1829;643;0;0;0;-64.78694814750384;1;1
35388.028;-1829;648;0;0;0;-65.03796008332273;1;1
35391.999;-1829;652;0;0;0;-65.23609004529037;1;1
35395.978;-1829;658;0;0;0;-65.53998942572093;1;1
35399.973;-1829;663;0;0;0;-65.7907760167586;1;1
35403.957;-1829;669;0;0;0;-66.09441287893821;1;1
35407.947;-1829;674;0;0;0;-66.34499396863691;1;1
35411.94;-1829;680;0;0;0;-66.64835423790701;1;1
35416.096;-1829;684;0;0;0;-66.84524147288202;1;1
35420.117;-1829;688;0;0;0;-67.04252071418261;1;1
35424.136;-1829;692;0;0;0;-67.23972319858728;1;1
35428.094;-1829;696;0;0;0;-67.43705931718286;1;1
35432.082;-1829;700;0;0;0;-67.63420568248858;1;1
35436.22;-1829;704;0;0;0;-67.8307314736126;1;1
35440.173;-1829;707;0;0;0;-67.97501941803876;1;1
35444.164;-1829;710;0;0;0;-68.1191104362332;1;1
35448.15;-1829;712;0;0;0;-68.21036435368595;1;1
35452.317;-1829;715;0;0;0;-68.35371012854192;1;1
35456.265;-1829;718;0;0;0;-68.49778448190608;1;1
35460.223;-1829;720;0;0;0;-68.58900182742205;1;1
35464.419;-1829;722;0;0;0;-68.67931885307436;1;1
35468.326;-1829;725;0;0;0;-68.82338227211984;1;1
35471.959;-1829;727;0;0;0;-68.91565462068127;1;1
35475.95;-1829;728;0;0;0;-68.9538722317432;1;1
35480.352;-1829;731;0;0;0;-69.09598887507146;1;1
35484.324;-1829;733;0;0;0;-69.1869146414213;1;1
35488.317;-1829;735;0;0;0;-69.2777257097279;1;1
35491.938;-1829;735;0;0;0;-69.26451253505957;1;1
35496.448;-1829;736;0;0;0;-69.30072253375658;1;1
35500.41;-1829;737;0;0;0;-69.33891582682077;1;1
35504.315;-1829;738;0;0;0;-69.37730134720401;1;1
35508.304;-1829;740;0;0;0;-69.4679914914341;1;1
35512.293;-1829;740;0;0;0;-69.45341112536309;1;1
35515.56;-1829;741;0;0;0;-69.4940815084035;1;1
35520.086;-1829;742;0;0;0;-69.5301335551846;1;1
35524.191;-1829;742;0;0;0;-69.51512516613694;1;1
35528.412;-1829;744;0;0;0;-69.60484268858694;1;1
35532.44;-1829;744;0;0;0;-69.59010638929158;1;1
35544.359;-1829;745;0;0;0;-69.59906526091613;1;1
35548.499;-1829;745;0;0;0;-69.58393324311754;1;1
35594.192;-1828;746;0;0;0;-69.41735784962314;1;1
35602.175;-1828;747;0;0;0;-69.44070591138362;1;1
35606.165;-1827;747;0;0;0;-69.37384165318545;1;1
35610.153;-1827;748;0;0;0;-69.41170595442509;1;1
35614.143;-1826;748;0;0;0;-69.34487567013318;1;1
35618.131;-1825;750;0;0;0;-69.38273020938723;1;1
35622.151;-1825;752;0;0;0;-69.47276657087654;1;1
35626.11;-1825;753;0;0;0;-69.51068401180521;1;1
35630.098;-1824;754;0;0;0;-69.49618819421346;1;1
35634.117;-1823;755;0;0;0;-69.48158581132691;1;1
35638.077;-1823;756;0;0;0;-69.51947407733807;1;1
35642.099;-1823;757;0;0;0;-69.55712129047848;1;1
35646.319;-1823;759;0;0;0;-69.64628049153868;1;1
35650.318;-1823;761;0;0;0;-69.73620543418988;1;1
35654.31;-1823;762;0;0;0;-69.77389237471107;1;1
35658.3;-1822;763;0;0;0;-69.75935580785537;1;1
35662.289;-1822;764;0;0;0;-69.79703315103274;1;1
35666.279;-1821;765;0;0;0;-69.78249781884026;1;1
35670.271;-1821;767;0;0;0;-69.87232619637182;1;1
35674.311;-1821;769;0;0;0;-69.9619419556914;1;1
35678.277;-1821;771;0;0;0;-70.05179033702578;1;1
35682.288;-1821;772;0;0;0;-70.08928718099793;1;1
35686.347;-1821;773;0;0;0;-70.12659283822394;1;1
35690.433;-1820;775;0;0;0;-70.1637839568475;1;1
35694.443;-1820;778;0;0;0;-70.3054707558427;1;1
35698.434;-1819;780;0;0;0;-70.34295630186132;1;1
35702.202;-1818;783;0;0;0;-70.43333955876534;1;1
35706.476;-1818;786;0;0;0;-70.57391278803986;1;1
35709.501;-1818;789;0;0;0;-70.71902290681848;1;1
35714.486;-1818;791;0;0;0;-70.80479383856684;1;1
35718.562;-1817;794;0;0;0;-70.89387442050634;1;1
35721.553;-1817;796;0;0;0;-70.98692539492723;1;1
35725.542;-1817;798;0;0;0;-71.07625634177377;1;1
35729.532;-1817;800;0;0;0;-71.1655465116007;1;1
35734.37;-1817;801;0;0;0;-71.19964854730092;1;1
35738.362;-1816;802;0;0;0;-71.18486928944864;1;1
35742.38;-1816;803;0;0;0;-71.22198681998144;1;1
35746.493;-1816;804;0;0;0;-71.2587369916422;1;1
35750.489;-1816;804;0;0;0;-71.24393997799388;1;1
35754.371;-1816;805;0;0;0;-71.28152544958277;1;1
35758.359;-1816;806;0;0;0;-71.31870307795523;1;1
35762.352;-1816;806;0;0;0;-71.3039138474226;1;1
35930.588;-1816;808;0;0;0;-70.7892944552007;1;1
35934.567;-1816;808;0;0;0;-70.77479614285082;1;1
35938.564;-1814;812;0;0;0;-70.8631622045432;1;1
35942.565;-1814;812;0;0;0;-70.8485745235935;1;1
35946.579;-1814;813;0;0;0;-70.88538625230917;1;1
35950.563;-1814;816;0;0;0;-71.02515267579162;1;1
35954.56;-1814;816;0;0;0;-71.01055527426143;1;1
35958.563;-1814;817;0;0;0;-71.04735105452365;1;1
35962.565;-1814;819;0;0;0;-71.13553385419209;1;1
35966.566;-1814;820;0;0;0;-71.17229610409018;1;1
35970.564;-1814;821;0;0;0;-71.20905421583034;1;1
35974.553;-1814;822;0;0;0;-71.24583016699468;1;1
35978.568;-1814;822;0;0;0;-71.23113960425171;1;1
35982.574;-1814;823;0;0;0;-71.26783370996262;1;1
35986.537;-1814;823;0;0;0;-71.2533348665463;1;1
35990.525;-1814;825;0;0;0;-71.34140000979276;1;1
35994.514;-1814;825;0;0;0;-71.32679695934377;1;1
36010.153;-1814;826;0;0;0;-71.32087595366677;1;1
36042.485;-1814;826;0;0;0;-71.20283861300761;1;1
36045.799;-1814;827;0;0;0;-71.24194152305853;1;1
36050.494;-1814;828;0;0;0;-71.27599431163328;1;1
36054.246;-1814;829;0;0;0;-71.31347084350791;1;1
36058.275;-1813;830;0;0;0;-71.29877521593197;1;1
36062.444;-1813;831;0;0;0;-71.33471131200284;1;1
36066.494;-1813;831;0;0;0;-71.31994089698604;1;1
36069.944;-1813;832;0;0;0;-71.35847990489489;1;1
36074.364;-1813;833;0;0;0;-71.39346605158921;1;1
36078.495;-1813;834;0;0;0;-71.42949112159016;1;1
36082.493;-1813;835;0;0;0;-71.46598653251836;1;1
36086.045;-1813;835;0;0;0;-71.45302145153518;1;1
36090.486;-1813;836;0;0;0;-71.48788083828119;1;1
36094.487;-1813;837;0;0;0;-71.5243310356376;1;1
36105.644;-1812;838;0;0;0;-71.4836146136183;1;1
36266.361;-1812;838;0;0;0;-70.90219474935087;1;1
36270.338;-1812;837;0;0;0;-70.83732910684095;1;1
36274.398;-1812;835;0;0;0;-70.72160470659867;1;1
36278.204;-1812;834;0;0;0;-70.65741285530954;1;1
36282.399;-1812;832;0;0;0;-70.54128986493087;1;1
36286.548;-1812;832;0;0;0;-70.52649316340442;1;1
36290.445;-1812;831;0;0;0;-70.46205416196709;1;1
36294.437;-1812;830;0;0;0;-70.39730256538282;1;1
36322.484;-1812;829;0;0;0;-70.2471979719957;1;1
36326.502;-1812;827;0;0;0;-70.13204754549186;1;1
36330.384;-1812;824;0;0;0;-69.96697931867901;1;1
36334.376;-1812;823;0;0;0;-69.90245782791276;1;1
36338.37;-1811;822;0;0;0;-69.78753075328227;1;1
36342.545;-1811;821;0;0;0;-69.72242810700129;1;1
36346.548;-1811;819;0;0;0;-69.60755301930699;1;1
36350.373;-1810;818;0;0;0;-69.49334763717074;1;1
36354.371;-1810;817;0;0;0;-69.42896540160173;1;1
36369.948;-1810;817;0;0;0;-69.37451823600838;1;1
36378.563;-1810;816;0;0;0;-69.29411987309062;1;1
36382.055;-1810;816;0;0;0;-69.28194521564144;1;1
36394.567;-1810;814;0;0;0;-69.13779388590605;1;1
36398.566;-1810;814;0;0;0;-69.12389460209747;1;1
36402.574;-1810;813;0;0;0;-69.05970784727873;1;1
36406.363;-1809;812;0;0;0;-68.9460540344095;1;1
36410.566;-1809;811;0;0;0;-68.88125339162299;1;1
36418.367;-1809;811;0;0;0;-68.85426700589908;1;1
36422.358;-1809;810;0;0;0;-68.7902570501101;1;1
36538.723;-1809;810;0;0;0;-68.39065701756033;1;1
36539.761;-1809;810;0;0;-1;0;3;1
36541.747;-1809;809;0;0;0;-68.33042176191664;1;1
36546.732;-1809;807;0;0;0;-68.21362391239315;1;1
36549.721;-1809;806;0;0;0;-68.15355844896071;1;1
36553.708;-1809;805;0;0;0;-68.09012099140612;1;1
36558.507;-1809;802;0;0;0;-67.9242121389843;1;1
36562.502;-1809;802;0;0;0;-67.91068199626491;1;1
36569.871;-1808;801;0;0;0;-67.78605365744637;1;1
36574.483;-1808;799;0;0;0;-67.67081249225124;1;1
36578.503;-1807;798;0;0;0;-67.55761678250772;1;1
36582.493;-1807;797;0;0;0;-67.49437854015487;1;1
36586.051;-1807;796;0;0;0;-67.43261619028229;1;1
36590.071;-1807;796;0;0;0;-67.41911846863597;1;1
36594.062;-1807;796;0;0;-1;0;3;1
36598.023;-1807;794;0;0;0;-67.29288871448483;1;1
36602.587;-1807;793;0;0;0;-67.22784417073385;1;1
36605.612;-1807;793;0;0;0;-67.21772597606879;1;1
36614.493;-1807;791;0;0;0;-67.08857372676182;1;1
36618.576;-1806;790;0;0;0;-66.97550978580814;1;1
36621.575;-1806;789;0;0;0;-66.91580957092947;1;1
36626.56;-1806;788;0;0;0;-66.84952787583066;1;1
36630.247;-1806;788;0;0;0;-66.83727979725197;1;1
36638.555;-1805;786;0;0;0;-66.66067945809934;1;1
36642.543;-1805;786;0;0;0;-66.64747696093067;1;1
36646.531;-1805;785;0;0;0;-66.58462672688049;1;1
36650.492;-1804;785;0;0;0;-66.52189054220057;1;1
36654.507;-1804;784;0;0;0;-66.45900090134089;1;1
36658.474;-1804;783;0;0;0;-66.39629447143662;1;1
36662.465;-1804;781;0;0;0;-66.2839200270613;1;1
36666.452;-1804;781;0;0;0;-66.27081100641107;1;1
36670.441;-1803;780;0;0;0;-66.15851242336846;1;1
36674.189;-1803;779;0;0;0;-66.09663238401777;1;1
36678.167;-1803;778;0;0;0;-66.0340223940605;1;1
36682.159;-1802;776;0;0;0;-65.87226074986721;1;1
36686.15;-1802;774;0;0;0;-65.76012184304956;1;1
36690.136;-1801;773;0;0;0;-65.64804354709707;1;1
36694.156;-1799;771;0;0;0;-65.43682747994059;1;1
36698.113;-1799;768;0;0;0;-65.27542514954165;1;1
36702.117;-1799;767;0;0;0;-65.21296713058489;1;1
36706.143;-1798;766;0;0;0;-65.10095648404537;1;1
36710.145;-1797;764;0;0;0;-64.93957105631439;1;1
36714.12;-1797;764;0;0;0;-64.92679676868438;1;1
36718.111;-1797;763;0;0;0;-64.86449900165076;1;1
36722.068;-1797;763;0;0;0;-64.85180225433967;1;1
36726.067;-1797;762;0;0;0;-64.78951814403254;1;1
36730.052;-1796;761;0;0;0;-64.67785557306286;1;1
36734.32;-1796;760;0;0;0;-64.61477113443121;1;1
36738.054;-1795;759;0;0;0;-64.50398879321044;1;1
36742.046;-1795;759;0;0;0;-64.49126350937537;1;1
36750.442;-1794;758;0;0;0;-64.36571979571912;1;1
36758.431;-1794;757;0;0;0;-64.29094982915989;1;1
36766.441;-1793;756;0;0;0;-64.1668131808901;1;1
36770.407;-1793;756;0;0;0;-64.15425446340888;1;1
36938.403;-1793;754;0;0;0;-63.52886912348172;1;1
36942.404;-1793;754;0;0;0;-63.51643110862548;1;1
